id,2023-09-30
MLA1502451112,5996.0
MLA1523128490,2650.0
MLA1160871076,2549.15
MLA1439518652,1899.0
MLA1477096638,4999.0
MLA922683077,3900.0
MLA1115954132,7999.0
MLA1137093877,1012.5
MLA1138353980,7669.35
MLA768383598,2999.99
MLA1258669376,21383.12
MLA1150826214,7603.0
MLA1432346870,1237.0
MLA1383703093,14887.0
MLA1229157936,531.47
MLA1115347197,8500.0
MLA1460623192,59900.0
MLA1260017889,17600.0
MLA1357320805,18480.0
MLA1160872337,2500.0
MLA1524485894,44999.0
MLA1111040638,3299.0
MLA1109434628,31308.2
MLA913865130,3927.14
MLA1398420760,2388.0
MLA1122627539,2700.0
MLA1233082956,9208.0
MLA1480442940,2899.0
MLA761654495,25284.9
MLA1186062250,5490.0
MLA1366507320,9999.0
MLA695165124,5890.47
MLA1379129801,17148.12
MLA825818231,2600.0
MLA814533972,7990.0
MLA1436451716,4360.0
MLA618359611,144934.0
MLA1384488422,6390.0
MLA708487880,3500.0
MLA1371493577,861.19
MLA1127411498,3796.89
MLA1102412647,5657.35
MLA905267338,28079.1
MLA1369590198,935.0
MLA1383278706,38999.0
MLA1271802733,11451.0
MLA1510991216,4299.0
MLA1117549734,39645.85
MLA897646757,3998.98
MLA749806302,34299.0
MLA1362250999,25732.2
MLA1146481473,1300.0
MLA1149701637,4430.0
MLA871436599,6499.0
MLA1371463677,6840.0
MLA1100530287,4400.0
MLA1255237443,3387.49
MLA1473742858,38033.0
MLA1114614771,16759.86
MLA924297958,2204.0
MLA1176507342,1286.77
MLA1381583403,1903.42
MLA1464612508,2941.53
MLA1125142633,5761.73
MLA1381496907,148999.0
MLA916698004,2938.32
MLA1103835009,33476.0
MLA1223933162,7870.0
MLA1124142706,20599.0
MLA1371518557,6232.0
MLA1386745749,986.0
MLA900206259,149999.0
MLA927542924,1599.99
MLA901583174,2963.24
MLA933032837,9990.0
MLA930074469,3440.0
MLA925814730,32097.0
MLA1131362469,1592.64
MLA1133554550,7249.0
MLA885138489,7079.0
MLA915989789,43890.0
MLA1455066960,2005.0
MLA1377067458,13020.0
MLA730268299,11190.05
MLA930732188,6980.27
MLA1382398801,10780.0
MLA761113672,14969.21
MLA1510945604,3905.0
MLA1141361684,110262.0
MLA1484029280,9999.0
MLA1163481077,19999.0
MLA1369848845,872.85
MLA1147960290,7299.0
MLA853625962,14724.05
MLA1137472712,5182.12
MLA735503787,33352.0
MLA1468925380,6732.0
MLA875062354,9690.0
MLA1369375725,7500.0
MLA1280846728,22220.1
MLA1387936025,30399.0
MLA1333479052,973.99
MLA1372692747,6046.0
MLA1384698691,6290.0
MLA1465205640,12950.0
MLA1382857218,2018.99
MLA1255744046,1482.0
MLA1438995178,2200.0
MLA1293930267,1506.0
MLA1121111498,45797.31
MLA1384730133,3743.0
MLA1141962985,2749.0
MLA1189755409,40800.0
MLA1322695829,9099.0
MLA1425808512,4933.04
MLA870622968,7128.0
MLA1149516621,9990.0
MLA1508184740,1828.0
MLA898780216,17799.11
MLA1384277555,4699.0
MLA1376136609,1919.0
MLA1499290442,15599.0
MLA935169309,109997.0
MLA916703420,24400.0
MLA1280807268,549.0
MLA1127864369,6929.1
MLA1385527999,18049.05
MLA1233082693,18333.0
MLA1425575250,48599.0
MLA1272822539,11718.0
MLA1163255244,4650.0
MLA1276698748,399.0
MLA1428015240,28590.0
MLA1105603801,2199.0
MLA1467970534,184225.0
MLA1374724925,56660.0
MLA1112650185,15849.0
MLA628274549,7249.9
MLA819981572,9490.0
MLA1110076727,9100.0
MLA839038943,18990.0
MLA806418197,2819.99
MLA932669117,36966.97
MLA925720376,3990.0
MLA650355008,8900.0
MLA1137125845,6499.0
MLA864439537,2490.0
MLA1388381528,7200.0
MLA1451184098,54999.0
MLA1315355533,25000.0
MLA1277672398,1959.0
MLA613204179,38999.9
MLA865166355,8623.12
MLA869684823,6895.0
MLA765760656,12529.99
MLA913019346,16760.0
MLA1446889118,27999.0
MLA677191760,11203.0
MLA1280074200,91022.0
MLA1308086769,26100.0
MLA1479310344,4100.0
MLA1110030472,2435.0
MLA1154125551,20599.0
MLA819938023,1950.0
MLA836690094,41391.0
MLA1141718576,3450.0
MLA912126582,11949.63
MLA829186258,12499.0
MLA884897104,9164.9
MLA1486268346,549999.0
MLA1464135348,1450.0
MLA1184051815,3495.0
MLA677533094,55109.6
MLA1267117421,10990.0
MLA1179029799,14699.0
MLA1384146585,40184.0
MLA1127777361,9994.67
MLA1112726587,599.0
MLA907811084,1499.0
MLA851308232,9590.0
MLA1284768137,17991.0
MLA916046087,9999.0
MLA1137267606,442.64
MLA1140124847,6662.0
MLA1378800331,7299.0
MLA1139030511,11310.5
MLA1372907851,9424.8
MLA1439411396,27899.0
MLA613800307,9000.0
MLA1368875709,29008.0
MLA1136638469,4029.0
MLA881508788,29900.0
MLA827720346,5663.0
MLA918187888,8027.5
MLA1383156692,2170.0
MLA1133497830,18990.0
MLA1470483780,56352.15
MLA1387688463,43942.25
MLA1350376037,88055.97
MLA1111135873,2549.15
MLA1288026559,18299.0
MLA815438024,9999.0
MLA768208977,11496.0
MLA1183244325,3900.0
MLA1383301127,6400.0
MLA1366343577,10900.0
MLA1187894807,2063.0
MLA919123485,1260.66
MLA1144102533,2099.0
MLA695094401,3400.45
MLA1379061109,2499.0
MLA1347397384,17499.0
MLA1287048611,47999.0
MLA1294880996,671.0
MLA1132342845,3999.0
MLA851098711,31548.0
MLA1131567157,6999.0
MLA1150658637,14970.0
MLA1363062859,2450.0
MLA792348679,9975.0
MLA851846088,19927.0
MLA1479613024,16437.41
MLA1389807741,1600.0
MLA1125757457,13507.9
MLA1300111454,887.0
MLA866964709,3499.99
MLA1190714011,3450.0
MLA897083338,159490.0
MLA632290539,12999.0
MLA1329975765,15999.0
MLA1379379909,3738.0
MLA1431186032,10090.0
MLA1379211834,24899.0
MLA1233454229,224249.0
MLA904876200,9999.0
MLA934989870,13600.0
MLA1164459618,1800.0
MLA1112092575,8099.0
MLA932252878,1190.0
MLA1386652053,25255.93
MLA1135468525,18199.0
MLA1416078442,74702.0
MLA1323519393,4926.14
MLA1362041768,3325.0
MLA1114521785,16100.0
MLA714220651,17000.0
MLA1388826313,11800.0
MLA1508659854,14999.0
MLA1124574268,550.01
MLA931704481,3299.0
MLA1401069330,1274.0
MLA1151458951,16799.0
MLA1388372436,131600.0
MLA1269301779,1649.0
MLA776771805,49989.95
MLA829112243,69591.3
MLA649004623,12248.0
MLA1374847823,143000.0
MLA1383316683,19679.24
MLA906087873,2299.0
MLA1358276069,26906.25
MLA714769149,9990.0
MLA1288029947,4420.0
MLA1376595125,62699.9
MLA868333783,22438.83
MLA1341132796,54999.0
MLA930611053,1380.0
MLA930979375,6339.0
MLA933511321,71499.0
MLA1154901392,17500.0
MLA1122787390,13999.0
MLA1131007821,1561.97
MLA1382322238,6300.0
MLA1428849906,3800.0
MLA615280960,54829.86
MLA1109033799,5800.0
MLA1129337343,12900.0
MLA860191465,21350.0
MLA1131708593,23939.0
MLA1293932762,6909.0
MLA1474314294,5560.0
MLA770148341,27692.5
MLA1339423165,2590.0
MLA1176977748,1799.0
MLA1263432357,1951.02
MLA1256838465,4999.0
MLA912457492,10970.0
MLA1123703349,15372.75
MLA1371924321,23200.0
MLA1425493590,12990.0
MLA1385829703,9500.0
MLA901973276,28999.0
MLA883070349,5915.7
MLA1129248895,190381.5
MLA779976127,16545.61
MLA925316992,2337.0
MLA1150914018,9990.0
MLA1339774278,2592.0
MLA1416101276,2999.0
MLA1297540112,1296.0
MLA853558035,5296.25
MLA1196041881,18717.0
MLA1109483227,3399.0
MLA1384462549,1485.06
MLA882516691,9499.0
MLA1375560057,25989.0
MLA1306046696,4445.48
MLA1408909556,4100.0
MLA792402590,3399.0
MLA1160494857,19609.9
MLA823885191,7600.0
MLA863022569,1999.0
MLA793021134,27500.0
MLA1487168598,17960.7
MLA1506073936,317999.0
MLA1429831320,3599.0
MLA777101306,31255.0
MLA1136397012,19341.0
MLA1509773388,3399.0
MLA1105022949,4944.5
MLA1315125978,35994.0
MLA1104430101,4024.89
MLA618744169,89800.0
MLA872785473,8674.51
MLA1376803491,6374.15
MLA1353312207,2450.05
MLA1357165328,118750.0
MLA1146493799,5990.0
MLA932236491,4072.0
MLA1158602510,38902.0
MLA1383772293,18742.5
MLA834827462,7600.0
MLA1137276525,29699.1
MLA1102347459,5258.72
MLA933081933,29999.0
MLA1104109343,2350.0
MLA677382739,4455.24
MLA1384285651,14280.0
MLA1113652601,6039.0
MLA1365073476,2199.0
MLA1371775931,16884.94
MLA1381260681,8900.0
MLA1112828367,18700.0
MLA1141231746,503.0
MLA1383530242,6450.0
MLA1105208376,22941.78
MLA1389025505,1999.0
MLA1112626490,1675.86
MLA1120140816,2926.0
MLA935648848,4788.0
MLA900257381,6889.0
MLA1102349393,53516.61
MLA753179009,38000.0
MLA1180572262,29999.0
MLA1317195272,2270.93
MLA1124718541,69999.0
MLA1111382633,5997.7
MLA772027014,5719.99
MLA906487808,15999.0
MLA1388330433,17990.0
MLA710506811,950.0
MLA884070492,3420.0
MLA1287081354,25999.0
MLA704053800,8321.51
MLA1124505038,11000.0
MLA871717222,12099.0
MLA1471673920,5499.0
MLA926041902,10990.0
MLA1118389647,1599.0
MLA1146482676,3811.0
MLA737866280,280000.0
MLA1119284951,9790.0
MLA1281977170,1029.0
MLA1375046861,29790.0
MLA881956774,2374.99
MLA1371366129,13990.0
MLA1125966303,1599.0
MLA1365335465,7590.0
MLA898742792,15811.2
MLA1423231550,3200.0
MLA876046923,5730.0
MLA1113081050,32205.0
MLA1366765865,12898.12
MLA1120343307,13112.07
MLA1130495405,999.0
MLA1286556242,652.0
MLA1383735009,2050.79
MLA1151594155,19250.0
MLA1387343147,3036.0
MLA1479391310,18580.5
MLA932716178,8319.0
MLA1361157511,2982.0
MLA1368875223,2433.5
MLA1118257056,2300.0
MLA859606914,10350.0
MLA869191196,5200.0
MLA739846909,204579.0
MLA1261744580,24999.0
MLA1308307161,490.0
MLA1103947111,7225.0
MLA1442861156,1380.0
MLA1109541082,1599.0
MLA1475971410,21264.0
MLA1111121452,32973.0
MLA606861275,3995.0
MLA836485439,5820.0
MLA1127719305,17327.66
MLA913328937,16800.0
MLA1135952894,18475.66
MLA838103035,14241.0
MLA1510248234,69826.0
MLA1169095233,3425.0
MLA1298039845,309.1
MLA1137438353,11871.6
MLA1382589767,5504.0
MLA1449770064,511.0
MLA1131303111,1235.0
MLA1428209024,1890.0
MLA1354992804,4473.7
MLA1151645887,27099.0
MLA1121533197,38706.0
MLA1382348391,25400.0
MLA1121056400,10500.0
MLA834488578,10200.0
MLA1115049111,39780.0
MLA609030644,10780.0
MLA1393676686,43799.0
MLA722608892,4319.1
MLA1445176650,149999.0
MLA1120471448,76949.0
MLA816867915,15900.0
MLA911018125,7933.83
MLA1319749460,8999.0
MLA760659895,12919.05
MLA715706786,5813.0
MLA1157998661,29526.0
MLA914989555,2810.0
MLA647269712,16640.0
MLA1387604639,37998.9
MLA1375772955,42210.0
MLA830874879,8449.98
MLA755898872,952.51
MLA720344827,6500.0
MLA1164048741,46400.0
MLA1481900318,7656.0
MLA1376701359,4999.0
MLA1216911806,3559.0
MLA1430068732,12900.0
MLA1429910488,52250.0
MLA725481764,29499.0
MLA694763579,32500.0
MLA1123046469,4722.0
MLA1160223386,22790.0
MLA1368959501,6600.0
MLA1365889298,3379.0
MLA1359567697,2490.09
MLA852273801,8645.0
MLA1123203640,31598.92
MLA827367538,129900.0
MLA719236126,29789.0
MLA1144536166,1950.0
MLA1385481241,3969.0
MLA1117205152,21656.8
MLA1374214534,14990.0
MLA647614739,2299.0
MLA1416988280,4552.81
MLA1178140580,2499.0
MLA932751011,5696.0
MLA658354089,9999.0
MLA803865842,11798.72
MLA839059852,4000.0
MLA1451610794,649.0
MLA876428537,40599.0
MLA1285494849,854.0
MLA1122207119,127417.97
MLA1109376890,60000.0
MLA1110256321,114610.0
MLA1127640748,4999.0
MLA1362378862,7220.0
MLA1242374312,3000.2
MLA866517375,9828.0
MLA1429091786,5190.0
MLA1155423977,7999.0
MLA703825262,16681.0
MLA856700045,2259.0
MLA1377402451,7187.0
MLA1428414910,6975.0
MLA902540751,30732.9
MLA900536586,9029.72
MLA1141518054,3712.33
MLA1384494729,17999.0
MLA1299577829,18595.0
MLA1520164258,34999.0
MLA1485559080,2990.0
MLA1426690278,16820.0
MLA1382864282,1779.0
MLA842178377,18236.0
MLA1371020861,11999.0
MLA1126006531,4330.0
MLA1227279312,14715.79
MLA1508642826,75999.0
MLA883161427,9760.0
MLA1380511713,822.79
MLA725552285,23000.0
MLA1362555802,7220.0
MLA1215481506,79199.12
MLA838336458,65587.0
MLA875030518,7190.0
MLA626576902,6526.08
MLA1415071730,2310.0
MLA1114804844,17599.0
MLA933541313,17999.0
MLA1264218659,3390.0
MLA1406387300,1800.0
MLA1281522653,2179.0
MLA920769542,4489.0
MLA1488701734,8455.0
MLA1377765975,2949.0
MLA1369823337,659.34
MLA1464756968,7799.0
MLA844417665,6712.2
MLA1144973756,14628.0
MLA610608888,3861.18
MLA1190702256,4450.0
MLA1497074522,37858.0
MLA826066670,15299.15
MLA867220793,2149.0
MLA910779907,13000.0
MLA1120062429,4722.0
MLA1131328342,38392.0
MLA1101066712,14799.0
MLA879858427,4999.0
MLA1102234784,12190.0
MLA1370573897,25629.19
MLA1142033863,2492.13
MLA1136532606,49999.0
MLA1349409522,6479.1
MLA1150578538,18750.0
MLA1381930905,10824.79
MLA1264810732,7657.0
MLA1149442918,5589.0
MLA1136895091,16140.0
MLA1150639166,2994.89
MLA926206145,1650.0
MLA1356380208,2188.0
MLA1285574593,870.15
MLA904846948,25974.29
MLA824314966,4599.99
MLA1146211562,5350.0
MLA1404282588,14590.0
MLA1142169452,25200.0
MLA1372892765,309924.0
MLA1487522104,34879.46
MLA1262730949,13790.0
MLA856507406,11791.12
MLA1375101767,38392.0
MLA614394660,9000.0
MLA922092563,5900.0
MLA920765226,2484.0
MLA870290335,12990.0
MLA1222211068,11335.32
MLA817764210,278087.0
MLA615905996,3999.0
MLA1381908803,4399.0
MLA1139183379,24896.14
MLA1114181201,7235.46
MLA1450821576,6568.0
MLA1372614163,9452.0
MLA1432383354,369.0
MLA866848500,3406.0
MLA742184901,5225.0
MLA705286564,8500.0
MLA1147845236,22999.0
MLA1377945326,15299.0
MLA1160005050,1925.0
MLA1102098147,34150.0
MLA1131398830,569.99
MLA1207535726,29999.0
MLA789215726,23999.0
MLA1441085798,16099.0
MLA932237184,9689.0
MLA1308729328,46600.0
MLA1112609008,4149.0
MLA1318177046,4999.0
MLA616377523,9800.0
MLA844663069,82899.0
MLA900451542,13999.0
MLA1361259887,4499.1
MLA927692874,19490.0
MLA1384457849,18990.5
MLA1508271522,3399.0
MLA1123708597,16243.04
MLA1486419032,63699.0
MLA1388696865,4900.0
MLA872515422,6399.0
MLA911470799,10075.0
MLA1145959945,7062.0
MLA1149503779,6400.0
MLA925969374,7400.0
MLA828384922,9799.0
MLA928514267,5999.0
MLA1136920657,2990.0
MLA1120613373,33928.0
MLA1438920842,104999.0
MLA1118048779,62729.15
MLA1266339964,3899.0
MLA1144431781,5454.0
MLA923421820,30637.5
MLA1475936546,750.5
MLA1469703850,67199.0
MLA1232450043,5190.0
MLA1375426425,26840.0
MLA906546672,5399.1
MLA925130991,13999.0
MLA696953201,26000.0
MLA1345496618,4500.0
MLA1115259169,31155.0
MLA930171073,47049.0
MLA775935623,936.28
MLA1442190434,1450.0
MLA919622527,6674.11
MLA1424793330,5599.0
MLA619042352,49800.0
MLA860023907,25770.0
MLA909803306,97990.0
MLA1398505204,46657.0
MLA878871523,2150.0
MLA1294716046,21480.0
MLA1251622992,2130.58
MLA1329166944,17039.0
MLA1145019128,7990.0
MLA870305675,6950.0
MLA1363385135,17550.0
MLA1316685280,1540.77
MLA1428440892,5960.0
MLA879936494,16778.0
MLA1135251610,103485.63
MLA874346120,25430.0
MLA1370632689,3289.0
MLA844099930,3436.59
MLA1166109472,8549.05
MLA1440825158,3319.9
MLA900664594,47608.0
MLA1119701351,104999.25
MLA1214652323,25890.0
MLA684917099,69500.0
MLA1277485351,449.0
MLA761733263,803.61
MLA1145397578,18318.52
MLA1154216485,7999.0
MLA1483660440,3230.0
MLA1100298435,3099.0
MLA875168738,87995.0
MLA726558571,46256.32
MLA926244539,5758.23
MLA921660325,22450.0
MLA1389183108,12441.0
MLA1256607631,7000.0
MLA642305565,14500.0
MLA915334821,17873.0
MLA754726497,38900.0
MLA920673477,7903.0
MLA1142703860,3214.9
MLA1190153128,7800.0
MLA935374524,2500.0
MLA772792649,5190.0
MLA618152152,3299.0
MLA720218285,8690.0
MLA1145003732,3950.0
MLA1468976734,12999.0
MLA1446875348,5600.0
MLA1372342109,13990.0
MLA1432658264,16508.93
MLA1153327006,7314.23
MLA1216686440,11799.0
MLA1373262587,1595.0
MLA1487365844,11115.8
MLA1326494750,2712.8
MLA659358981,1285.0
MLA614371259,3602.41
MLA1385029811,16999.0
MLA708067033,37421.75
MLA1486380106,11903.0
MLA808144975,6315.9
MLA1118725479,1800.0
MLA1169092729,4861.0
MLA1137077943,7553.0
MLA826222194,5572.4
MLA873755050,29139.06
MLA808644908,82999.0
MLA721511675,107900.0
MLA1131703379,44098.0
MLA1371498649,2413.95
MLA1373555117,4279.0
MLA1365541967,4160.0
MLA1339962261,682.5
MLA914207792,5993.86
MLA1464642586,7322.0
MLA918898832,8000.0
MLA1412296158,36451.19
MLA930989199,22299.0
MLA1134763836,7900.0
MLA848559469,10148.97
MLA899035598,14362.5
MLA1146687180,38781.0
MLA897729159,3998.98
MLA1370698373,3399.0
MLA1280859839,18967.0
MLA1119305445,5315.0
MLA1446782052,671.65
MLA1161090306,12620.3
MLA861312332,3500.0
MLA1377552137,1660.93
MLA880167361,8500.0
MLA1147023050,4782.73
MLA1381694618,154812.0
MLA902005981,12599.1
MLA1163991759,4330.0
MLA1422293000,32659.29
MLA763241435,183710.0
MLA1376181731,17999.0
MLA1428004882,3200.0
MLA1362289884,6889.0
MLA1448529618,9999.0
MLA928509368,5999.0
MLA618819626,3742.0
MLA909816657,1751.5
MLA1420475296,6248.0
MLA870443281,52599.0
MLA1378494881,5159.0
MLA1179616993,33649.0
MLA1169147346,45539.0
MLA1406385718,3799.05
MLA793430894,14999.0
MLA1360022403,32999.0
MLA1131445591,20859.15
MLA881829631,30096.0
MLA900833635,6299.0
MLA1143058467,3035.0
MLA614210943,30699.0
MLA1144386493,9999.0
MLA923613836,1520.0
MLA752287841,6499.0
MLA779836884,32054.62
MLA1366511314,6972.0
MLA1480983760,9999.0
MLA1375254863,612.0
MLA1322219423,3491.0
MLA1293918909,19827.3
MLA914874923,1999.0
MLA746893600,15222.91
MLA1150961364,8669.43
MLA1374548774,609.0
MLA1520577880,60210.05
MLA786761937,1930.0
MLA1443559836,72399.0
MLA769942670,11958.16
MLA1507031878,3306.95
MLA925192096,5489.0
MLA855328814,15500.0
MLA1388427661,3199.0
MLA1383587299,2962.98
MLA612316211,2600.0
MLA677485122,1889.99
MLA1381996149,11212.0
MLA1426286708,6819.0
MLA1447307716,120820.0
MLA1141652876,15999.0
MLA1123934543,25456.0
MLA1146262469,3786.3
MLA1289510713,3929.0
MLA1282074928,26619.6
MLA827692384,29506.4
MLA794575189,1320.0
MLA819549636,9490.0
MLA1189753446,12815.0
MLA1506960298,1149.0
MLA852422345,31548.0
MLA1307894930,4999.5
MLA1102503585,2392.78
MLA1131703396,12064.0
MLA1133466830,574.0
MLA612335664,27599.0
MLA906341703,2493.68
MLA874494987,2729.0
MLA1248405391,25199.1
MLA885477432,79990.0
MLA1126722360,16930.0
MLA1313671094,5324.29
MLA1104683875,9544.0
MLA1136614449,5200.0
MLA795123099,8500.0
MLA907831335,11649.0
MLA931207959,57999.0
MLA1517213168,6889.0
MLA877200625,45950.0
MLA1279975922,890.0
MLA911000167,4550.0
MLA1377370859,6199.0
MLA646217554,14700.0
MLA1151930601,21600.0
MLA1284768716,749.0
MLA1281977552,24850.0
MLA1387708679,6740.0
MLA856268418,24990.0
MLA1381048393,1750.91
MLA1385766503,6599.0
MLA1286998928,15850.0
MLA1174274009,2884.0
MLA694711824,9490.0
MLA910082341,1692.0
MLA1381188595,32100.0
MLA928237266,3397.19
MLA724936719,4499.0
MLA1284812087,8165.03
MLA1369969017,4400.0
MLA1119991370,119490.0
MLA930508464,12019.0
MLA1149712203,17575.0
MLA837795574,12999.99
MLA1400213144,18499.0
MLA761328589,6850.0
MLA882643816,8875.57
MLA1113155367,1700.0
MLA1381414133,42042.0
MLA918813664,2980.0
MLA1388444199,3870.0
MLA1436539376,3300.0
MLA1119777582,17835.0
MLA835596031,1722.0
MLA901579750,2963.24
MLA1491185794,19423.0
MLA1479725094,1805.0
MLA611371516,29500.0
MLA1124168836,3319.0
MLA1100583019,7999.0
MLA1263436456,4619.04
MLA886510659,3731.0
MLA1341285206,1998.06
MLA1473745468,14527.0
MLA912245947,5018.0
MLA1359571460,26906.01
MLA1438374368,5599.0
MLA1373455635,10706.16
MLA1134214436,7816.5
MLA1364183993,17910.0
MLA839839637,5498.0
MLA929457965,19399.0
MLA869680829,5990.0
MLA1281938459,348.0
MLA824067500,1271.99
MLA776405361,11737.0
MLA905126578,119323.58
MLA851685425,32899.0
MLA884270355,4890.0
MLA1327109951,6499.0
MLA1169828531,1907.0
MLA912337422,6200.0
MLA1391738306,17999.0
MLA1134244660,41990.0
MLA874660941,18762.12
MLA1372992241,16199.0
MLA676082688,7999.0
MLA1174390190,11081.0
MLA1479408210,4699.0
MLA907015612,18899.0
MLA1108941865,19999.0
MLA1121535739,4400.0
MLA866556025,25350.0
MLA1158008924,10941.0
MLA1384513067,595.0
MLA1281970666,428.0
MLA789518164,6291.0
MLA1443777278,19999.0
MLA1467748820,5975.0
MLA1136900970,6585.0
MLA857477712,9270.0
MLA1285393798,33550.0
MLA1120208888,3499.0
MLA853662159,61399.0
MLA811567126,275000.0
MLA1436113636,5646.3
MLA922150289,786.0
MLA1398481748,7607.5
MLA883671407,31299.0
MLA1114534444,5215.2
MLA1524510206,770.0
MLA923336025,8890.0
MLA1319749605,7471.75
MLA1165979350,8999.0
MLA1468586722,10699.0
MLA1185004870,4274.0
MLA847629009,1358.0
MLA864550805,20112.0
MLA1106245986,11899.0
MLA1385365335,78999.0
MLA1388993679,6114.0
MLA714529608,69900.0
MLA1387025437,2699.0
MLA1198279849,7190.0
MLA868337623,20000.0
MLA1447368550,3799.0
MLA900828869,6200.0
MLA1159017889,1430.1
MLA615567560,2185.0
MLA1467784140,17242.5
MLA1464172338,525.0
MLA1146491700,42700.0
MLA1366458813,449.0
MLA1124109899,989.1
MLA1150794784,16672.5
MLA907257917,5380.0
MLA1386807941,23472.16
MLA915884847,10990.0
MLA911361280,34213.24
MLA1147579393,9642.0
MLA931462189,1599.0
MLA1366868253,4499.0
MLA839072068,47999.0
MLA874538717,22900.0
MLA1426528994,17999.0
MLA1355678966,4578.74
MLA1130113461,17999.0
MLA614532391,38450.0
MLA1364681719,14504.0
MLA882952623,3662.82
MLA777547363,2782.99
MLA786399261,34045.0
MLA1328263490,3670.0
MLA1367568705,59088.81
MLA1184292339,116999.99
MLA920233599,5250.0
MLA1363190013,4999.0
MLA1434817420,2940.0
MLA614394632,8000.0
MLA919290698,3510.0
MLA830766263,3610.0
MLA1376901967,13509.0
MLA933500882,2241.0
MLA794775807,5460.0
MLA914685815,4541.14
MLA915044003,59999.0
MLA1347345916,3990.0
MLA1380270611,22889.0
MLA1498115356,23400.0
MLA1463393082,9306.2
MLA1470899192,3111.0
MLA1478192178,1299.0
MLA1130182118,40612.8
MLA1384602513,8008.0
MLA1428854342,7564.0
MLA1106581881,2950.0
MLA1168758626,65999.0
MLA1474697194,84599.0
MLA1114766596,3399.0
MLA1474690248,5432.0
MLA1202205897,3650.0
MLA879876545,2429.0
MLA1141228473,5185.67
MLA1107534490,4999.0
MLA1316671593,65010.0
MLA1379531065,5335.0
MLA843879879,3229.3
MLA1249339878,17000.0
MLA1139436453,10809.0
MLA1151531703,15769.05
MLA826870330,4238.55
MLA1124123132,10100.0
MLA1150962362,15639.99
MLA1122211030,17200.0
MLA1332801232,1684.03
MLA866635591,24750.0
MLA1145169914,2999.0
MLA1385106097,4179.05
MLA1485778940,5070.0
MLA1502433270,2653.59
MLA1481630268,12999.0
MLA1120646202,5375.43
MLA1510943268,6990.0
MLA1371735479,4999.0
MLA680880626,108484.04
MLA925674155,12565.0
MLA1116596377,29632.33
MLA1309625790,9275.0
MLA1446777644,213000.0
MLA1263204409,5427.9
MLA1320290538,124999.0
MLA781297884,9990.0
MLA1145625120,68946.0
MLA1479731568,149890.0
MLA1115806249,109999.0
MLA1101331025,3289.0
MLA1257925502,59999.0
MLA866521343,8794.0
MLA680650790,47392.0
MLA1465362642,7625.7
MLA1146473135,1668.0
MLA1348112848,1636.0
MLA1158018321,32904.63
MLA1428700208,5021.47
MLA1379246013,3499.0
MLA1149578328,13600.93
MLA1370503077,516.0
MLA1456213220,600.0
MLA862156514,6390.0
MLA1257926140,945.0
MLA1411952202,1251.37
MLA748940871,12844.09
MLA1367044243,1500.0
MLA1406812144,45450.0
MLA897714422,3998.98
MLA1133499813,79399.0
MLA618875770,2790.0
MLA1377478256,44999.0
MLA899187091,4100.64
MLA1374231103,9900.0
MLA905451036,25900.0
MLA1134149679,7500.0
MLA930078635,5699.0
MLA1386607637,13499.0
MLA913231889,7900.0
MLA1360996444,10099.0
MLA1298994198,10874.5
MLA882758224,11351.0
MLA1115036114,3594.0
MLA1375301817,2025.03
MLA1345713544,13676.0
MLA925504250,9799.0
MLA1350382379,6600.0
MLA851533256,18057.4
MLA1470758018,38508.25
MLA1127007358,2978.0
MLA1458409710,36807.07
MLA1381669426,15005.0
MLA1283205884,15998.0
MLA1148478767,18933.18
MLA1184123757,1580.0
MLA914290521,1368.9
MLA1439852070,23999.0
MLA1386113974,19559.65
MLA932342962,19999.0
MLA919294323,277999.0
MLA1135025752,5454.0
MLA1430903640,604.0
MLA881765768,1849.0
MLA1362282418,8413.15
MLA1388572429,2204.1
MLA1106538671,5400.0
MLA1143326437,7499.25
MLA1481597468,23696.0
MLA1114225797,6189.0
MLA853728319,17437.5
MLA903353790,5865.57
MLA1293214879,412.92
MLA1145355300,2144.35
MLA855954064,1499.0
MLA1119294487,7999.0
MLA934588693,8845.0
MLA904976024,2280.0
MLA901447311,7404.0
MLA1146030629,2460.0
MLA1113090009,15889.0
MLA1497107828,14997.89
MLA1117807358,34546.71
MLA1204927729,2063.1
MLA1282984391,910.0
MLA618305965,3199.99
MLA842937036,25867.5
MLA1280972994,2349.0
MLA1110013444,15990.0
MLA1132187760,52990.0
MLA914300527,9600.0
MLA1163755821,1391.91
MLA1130930574,1590.0
MLA1396518794,1560.0
MLA757303207,43501.0
MLA1156165169,717.0
MLA1376654961,14048.0
MLA1288680072,1050.0
MLA921194020,497.0
MLA1178595652,7599.0
MLA924715472,14210.0
MLA919123641,1310.11
MLA1143782218,97731.0
MLA1230997844,2448.21
MLA916991475,12990.0
MLA1148974964,1656.0
MLA854844633,31990.0
MLA929473888,25963.0
MLA684790360,7775.75
MLA901142867,28156.1
MLA929317412,5068.0
MLA1106376773,16490.0
MLA1288660597,462.0
MLA1272956351,690.0
MLA1146610537,9499.05
MLA1386631754,14274.0
MLA1113460400,9736.43
MLA907075679,1522.0
MLA1375821197,20509.2
MLA1373004791,9999.0
MLA1479926686,4170.5
MLA913038083,2199.0
MLA1272081390,1477.14
MLA1218949523,690.0
MLA1508944096,6090.0
MLA1124839302,3290.0
MLA795531731,11915.44
MLA1124395666,14500.0
