id,2024-03-31,2024-04-01,2024-04-02,2024-04-03,2024-04-04,2024-04-05,2024-04-06,2024-04-07,2024-04-08,2024-04-09,2024-04-10,2024-04-11,2024-04-12,2024-04-13,2024-04-14,2024-04-15,2024-04-16
MLA1665952540,14316.75,14316.75,14316.75,14316.75,14316.75,14316.75,14316.75,14316.75,14316.75,14316.75,14316.75,14316.75,14316.75,14316.75,14316.75,14500.0,14500.0
MLA1666017094,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43,11465.43
MLA1111458285,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0
MLA612807252,21229.0,21229.0,21229.0,25468.0,25486.0,25486.0,21303.0,21303.0,21340.0,21340.0,25542.0,25551.0,25561.0,25561.0,25561.0,21415.0,21415.0
MLA1364648841,136798.0,136798.0,136798.0,136798.0,137266.0,137266.0,137266.0,137266.0,137266.0,137733.0,137733.0,138044.0,138044.0,138044.0,138044.0,138044.0,138356.0
MLA1397753173,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5,58327.5
MLA1556375296,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0,123421.0
MLA1381243521,53599.0,53599.0,53599.0,53599.0,53599.0,53599.0,53599.0,53599.0,53599.0,53599.0,53599.0,53599.0,53599.0,58999.0,58999.0,58999.0,58999.0
MLA1386234073,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25,15377.25
MLA1505076150,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0,56678.0
MLA1598294652,114999.0,114999.0,114999.0,114999.0,114999.0,114999.0,114999.0,114999.0,114999.0,114999.0,114999.0,114999.0,105075.51,105075.51,105075.51,105075.51,105075.51
MLA1540581630,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0,33523.0
MLA1646333814,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0,124950.0
MLA1137425752,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0,27573.0
MLA840543739,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98,15515.98
MLA1605199272,56310.32,56310.32,56310.32,56310.32,56310.32,56310.32,56310.32,56310.32,54621.0,56310.32,54621.0,56310.32,54621.0,55169.0,55169.0,55169.0,56310.32
MLA1614601114,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0,49990.0
MLA1140650299,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0
MLA1568851598,85535.0,85535.0,85535.0,85535.0,85535.0,85535.0,85535.0,85535.0,85535.0,85535.0,85535.0,85535.0,74990.0,74990.0,74990.0,74990.0,74990.0
MLA1474366346,2800.0,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8,1892.8
MLA901575686,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0,55599.0
MLA1143547165,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69,9617.69
MLA1191754838,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0,26290.0
MLA1530370600,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0,44999.0
MLA1532589352,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,93999.0,89299.05,89299.05,89299.05,89299.05,89299.05,89299.05,93999.0,93999.0
MLA1390158679,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0,28223.0
MLA1293467510,629899.0,599999.0,599999.0,629899.0,599999.0,629899.0,629899.0,629899.0,599999.0,599999.0,629899.0,599999.0,599999.0,629899.0,629899.0,629899.0,629899.0
MLA1518661106,375500.0,375500.0,361000.0,361000.0,361000.0,361000.0,361000.0,361000.0,361000.0,361000.0,361000.0,361000.0,361000.0,361000.0,361000.0,361000.0,361000.0
MLA1559127790,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,108019.0,111067.0
MLA1415072010,699990.0,699990.0,689900.0,689900.0,689900.0,689900.0,689900.0,689900.0,689900.0,689900.0,689900.0,689900.0,689900.0,689900.0,689900.0,689900.0,689900.0
MLA882277177,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0,11999.0
MLA1379751221,647000.0,647000.0,615100.0,615100.0,615100.0,615100.0,615100.0,615100.0,615100.0,615100.0,615100.0,615100.0,615100.0,615100.0,615100.0,615100.0,615100.0
MLA1606670200,150750.0,150750.0,150750.0,150750.0,149750.0,149750.0,149750.0,149750.0,149750.0,149000.0,149000.0,148500.0,148500.0,148450.0,148450.0,148450.0,148450.0
MLA1485836318,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0,574760.0
MLA1387833937,64673.0,64673.0,64673.0,64673.0,62999.0,62999.0,62999.0,62999.0,62999.0,65115.0,65115.0,65263.0,65263.0,65263.0,65263.0,65263.0,65410.0
MLA1464677520,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,111088.0,68435.0
MLA1570290372,134999.0,134999.0,134999.0,107999.2,107999.2,107999.2,107999.2,107999.2,107999.2,107999.2,107999.2,107999.2,107999.2,107999.2,107999.2,134999.0,134999.0
MLA1371806583,38999.0,38999.0,38999.0,38999.0,38999.0,38599.0,38599.0,38599.0,38599.0,38599.0,38599.0,38599.0,38599.0,38599.0,38599.0,38599.0,38599.0
MLA1381327347,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,36910.0,37789.0
MLA1630767320,153900.0,153900.0,153900.0,153900.0,148000.0,148000.0,143500.0,143500.0,138500.0,138500.0,138500.0,138500.0,138500.0,138500.0,138500.0,138500.0,138500.0
MLA1634941458,354546.0,354546.0,356646.0,356646.0,356646.0,356646.0,356646.0,356646.0,356646.0,356646.0,356646.0,356646.0,356646.0,356646.0,356646.0,356646.0,367279.0
MLA1387157613,44628.0,44628.0,44628.0,44579.0,44579.0,43678.0,43678.0,43678.0,43814.0,43814.0,43862.0,43862.0,43862.0,43862.0,43862.0,43862.0,43862.0
MLA1368286311,19999.0,19999.0,19999.0,18999.05,18999.05,18999.05,18999.05,18999.05,18999.05,18999.05,18999.05,18999.05,18599.0,18599.0,18599.0,18599.0,18599.0
MLA1382522217,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0,92900.0
MLA1407285725,83566.0,83566.0,83566.0,83566.0,82998.0,82998.0,82998.0,82998.0,82998.0,82998.0,82998.0,82998.0,82998.0,82998.0,82998.0,82998.0,82998.0
MLA1512066938,108579.11,108579.11,108579.11,108579.11,108579.11,108579.11,108579.11,108579.11,108579.11,105322.0,108579.11,105322.0,104799.0,104799.0,104799.0,104799.0,108579.11
MLA1402715949,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0
MLA1645544114,108445.0,114399.12,114399.12,108445.0,114399.12,108445.0,108445.0,108445.0,110967.0,114399.12,110967.0,99999.9,97999.0,97999.0,97999.0,97999.0,97999.0
MLA1396311241,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0
MLA1689266782,3344.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0
MLA1453474076,22284.0,24761.0,24761.0,24761.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0
MLA1605271736,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0,151000.0
MLA1398699927,8114.0,8114.0,8114.0,7708.3,7708.3,7708.3,7708.3,7708.3,7708.3,7708.3,7708.3,7708.3,7708.3,7708.3,7708.3,8114.0,8114.0
MLA1113090009,19399.0,19399.0,19399.0,14161.27,14161.27,14161.27,14161.27,14161.27,13579.3,12997.33,12997.33,12997.33,12997.33,12997.33,12997.33,12997.33,12997.33
MLA1600310370,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0,5626.0
MLA1674612440,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0,12625.0
MLA1395176249,135626.0,139821.44,138232.56,135626.0,138232.56,135626.0,135626.0,135626.0,134085.0,138232.56,134085.0,138232.56,134085.0,131739.0,134500.0,131739.0,131739.0
MLA1675614046,20999.0,20999.0,20999.0,20999.0,12599.4,12599.4,12599.4,12599.4,12599.4,12599.4,12599.4,12599.4,12599.4,12599.4,12599.4,13355.36,13355.36
MLA1412897251,81867.0,84599.1,84599.1,81867.0,84599.1,81867.0,84599.1,81867.0,81867.0,84599.1,81867.0,84599.1,81867.0,78499.0,82120.0,78499.0,78499.0
MLA1415826411,179500.0,179500.0,179500.0,179500.0,178500.0,178500.0,178500.0,178500.0,178500.0,178500.0,178500.0,178500.0,178500.0,178500.0,175500.0,175500.0,175500.0
MLA1387802895,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0,352990.0
MLA1403221407,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0
MLA1404752285,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,94000.0
MLA850510711,20299.0,20299.0,20299.0,20299.0,20299.0,20299.0,20299.0,20299.0,20299.0,17254.15,17254.15,17254.15,17254.15,17254.15,17254.15,20299.0,20299.0
MLA618449560,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0
MLA1465371232,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0,14134.0
MLA1670621480,20129.0,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11,18386.11
MLA1415293866,8497.0,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91,6376.91
MLA1111382633,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0,8599.0
MLA1481613046,83999.0,83999.0,83999.0,82999.0,82999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0,84999.0
MLA1563713206,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0,51048.0
MLA873023104,49875.0,52500.0,52500.0,52500.0,52500.0,52500.0,52500.0,52500.0,52500.0,52500.0,52500.0,52500.0,52500.0,52500.0,52500.0,52500.0,51999.0
MLA1405373727,9199.0,9199.0,9199.0,9199.0,8279.1,8279.1,8279.1,8279.1,8279.1,8279.1,8279.1,8279.1,8279.1,8279.1,8279.1,7762.13,7762.13
MLA879870771,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0,26999.0
MLA1600375668,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0,5695.0
MLA1397963795,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0,9363.0
MLA1693623822,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0,12706.0
MLA1400994167,80849.0,80849.0,80849.0,80849.0,80849.0,80849.0,80849.0,80849.0,80849.0,80849.0,80849.0,80849.0,80849.0,80849.0,80849.0,84999.0,84999.0
MLA1590840188,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0
MLA1600336318,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0,10314.0
MLA1398662179,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0,39257.0
MLA1144943822,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0
MLA1600401638,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0
MLA1381254743,9160.0,9160.0,9160.0,9160.0,10499.0,10499.0,10499.0,10499.0,10499.0,9974.05,9974.05,9974.05,9974.05,9974.05,9974.05,10499.0,10499.0
MLA1282494720,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95,47983.95
MLA1396403695,20413.99,20413.99,20413.99,20399.99,20399.99,20399.99,20399.99,19199.99,19199.99,19199.99,19199.99,19199.99,19199.99,19199.99,19199.99,19199.99,19199.99
MLA1100640702,83699.0,83699.0,83699.0,83699.0,83699.0,92999.0,92999.0,92999.0,92999.0,83699.0,83699.0,83699.0,83699.0,83699.0,83699.0,92999.0,92999.0
MLA1236114760,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0
MLA1370181619,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43,33847.43
MLA1149406515,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0,49400.0
MLA1185141169,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0,58999.0
MLA1376566537,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0,62129.0
MLA1185198666,137655.0,137655.0,137655.0,137655.0,137655.0,137655.0,137655.0,137655.0,137655.0,137655.0,137655.0,133000.0,133000.0,133000.0,133000.0,133000.0,133000.0
MLA1143879095,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49,58738.49
MLA1131865828,27940.99,27940.99,27940.99,27999.99,27999.99,27999.99,27999.99,21099.99,21099.99,21099.99,21099.99,21099.99,21099.99,21099.99,21099.99,21099.99,21099.99
MLA1471165888,25677.28,25677.28,25677.28,25677.28,25677.28,25677.28,25677.28,25677.28,25677.28,25677.28,25677.28,25677.28,23109.55,23109.55,23109.55,25677.28,23109.55
MLA1361848818,44800.0,44800.0,44155.0,44155.0,44155.0,41505.7,41505.7,41505.7,41505.7,41505.7,41505.7,41505.7,41505.7,41505.7,41505.7,44155.0,44155.0
MLA900536586,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0,12221.0
MLA1389082069,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0,38194.0
MLA1370191276,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12,3729.12
MLA1139693537,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0
MLA1224472399,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0,22107.0
MLA1157011610,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0
MLA1138929018,124527.0,124527.0,124527.0,124527.0,124527.0,124527.0,124527.0,124527.0,124527.0,124527.0,124527.0,122360.0,119700.0,119700.0,119700.0,133000.0,133000.0
MLA1391414189,29999.7,29099.0,29099.0,29999.7,29099.0,29999.7,29999.7,29999.7,29999.7,29099.0,29999.7,29099.0,29999.7,29099.0,29999.7,29639.0,29639.0
MLA1550278964,70899.0,70899.0,70899.0,70899.0,70899.0,70899.0,70899.0,70899.0,70899.0,70899.0,70899.0,57599.0,57599.0,57599.0,57599.0,57599.0,57378.0
MLA1382327627,232409.0,232409.0,232409.0,232409.0,232409.0,278599.0,278599.0,278599.0,278599.0,278599.0,278599.0,278599.0,278599.0,278599.0,278599.0,278599.0,278599.0
MLA1401896315,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0
MLA1147472217,112949.0,112949.0,112949.0,112950.0,112950.0,112949.0,124299.0,124299.0,124299.0,124299.0,124299.0,124299.0,124299.0,124299.0,124299.0,124299.0,124299.0
MLA1624456566,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24750.0,24750.0,24750.0,25599.0,25599.0,25066.0
MLA1354545398,35599.0,35599.0,35599.0,35599.0,35599.0,35599.0,35599.0,35599.0,35599.0,35199.0,35199.0,35199.0,35199.0,35199.0,35199.0,35199.0,35199.0
MLA920518390,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0
MLA1365360855,45460.83,45460.83,45460.83,45460.83,45460.83,44549.19,44549.19,44549.19,44549.19,44549.19,44549.19,44549.19,43609.0,43609.0,43609.0,43609.0,43609.0
MLA1462297262,7999.6,7999.6,7999.6,7999.6,7999.6,7999.6,7999.6,7799.61,7799.61,7799.61,7799.61,7799.61,7799.61,7799.61,7799.61,7799.61,7799.61
MLA1415267926,11483.0,11483.0,11483.0,10334.0,10334.0,10334.0,10334.0,10334.0,10334.0,10334.0,10334.0,10334.0,10334.0,10334.0,10334.0,11483.0,11483.0
MLA914905397,14033.7,5899.0,5899.0,5899.0,5899.0,5899.0,5899.0,5899.0,5899.0,6034.49,6034.49,6034.49,6034.49,6034.49,6034.49,6034.49,6034.49
MLA1140908899,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25,292285.25
MLA1423364674,36583.26,36583.26,36583.26,36583.26,36583.26,36583.26,36583.26,36583.26,36626.13,36626.13,36626.13,36626.13,36626.13,36626.13,36626.13,36626.13,36626.13
MLA870702176,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,23000.0
MLA858589997,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0
MLA896905722,19850.0,19850.0,19850.0,19850.0,19850.0,19850.0,19850.0,19850.0,19850.0,19249.0,19249.0,19249.0,19249.0,19249.0,19249.0,19249.0,19249.0
MLA1389238617,35656.0,35656.0,35656.0,35656.0,37500.0,37500.0,37500.0,37500.0,37500.0,37500.0,37500.0,37500.0,37500.0,37500.0,37500.0,37500.0,37500.0
MLA1138970166,141360.0,141360.0,141360.0,141360.0,141360.0,141360.0,141360.0,141360.0,141360.0,141360.0,141360.0,141360.0,141360.0,141360.0,141360.0,152000.0,152000.0
MLA1392473025,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0
MLA1614624890,213990.0,213990.0,213990.0,213990.0,213990.0,213990.0,213990.0,213990.0,175471.8,175471.8,175471.8,175471.8,175471.8,175471.8,175471.8,213990.0,213990.0
MLA1394023791,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96,278863.96
MLA1390159781,167098.0,167098.0,167098.0,167098.0,167098.0,167098.0,167098.0,167098.0,158743.1,158743.1,158743.1,158743.1,158743.1,158743.1,158743.1,167098.0,167098.0
MLA907620204,482715.32,500375.93,500375.93,500375.93,500375.93,500375.93,500375.93,500375.93,500375.93,500375.93,500375.93,500375.72,500375.72,500375.72,500375.72,500375.72,500375.72
MLA1357324271,222829.0,222829.0,222829.0,222829.0,222829.0,297299.0,297299.0,297299.0,297299.0,297299.0,297299.0,297299.0,297299.0,297299.0,297299.0,297299.0,297299.0
MLA1708598406,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0,38699.0
MLA1410394549,19990.0,19990.0,19990.0,20099.0,20099.0,20099.0,20099.0,20099.0,20099.0,21090.0,31117.0,31117.0,26138.28,31117.0,31117.0,31117.0,31117.0
MLA1276310771,17150.0,17150.0,17150.0,18620.0,16512.0,18620.0,18620.0,18620.0,18620.0,17316.6,17130.4,17130.4,17130.4,17304.0,18304.0,18304.0,18304.0
MLA1125444588,30270.0,30270.0,30270.0,30270.0,30270.0,30359.08,30359.08,30359.08,30359.08,30359.08,30359.08,30359.08,30359.08,30359.08,30359.08,32999.0,32999.0
MLA1224485201,31404.0,31404.0,31404.0,31404.0,31404.0,21983.0,21983.0,21983.0,21983.0,21983.0,21983.0,21983.0,21983.0,21983.0,21983.0,31404.0,31404.0
MLA1289249174,39280.0,39280.0,39280.0,39280.0,39280.0,39775.12,39775.12,39775.12,39775.12,39775.12,39775.12,39775.12,39775.12,39775.12,39020.0,39020.0,37857.0
MLA1402885017,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0,14319.0
MLA1437396054,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0,22700.0
MLA1289274124,126359.0,126359.0,126359.0,126359.0,126359.0,142799.0,142799.0,142799.0,130899.0,130899.0,130899.0,130899.0,130899.0,130899.0,130899.0,130899.0,125049.0
MLA1402647651,36922.0,36922.0,41650.0,41650.0,41650.0,41650.0,41650.0,41650.0,41650.0,41650.0,41650.0,41650.0,41650.0,41650.0,41650.0,41650.0,41650.0
MLA1645476920,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0,71698.0
MLA772042720,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95,189633.95
MLA1140970313,58332.51,58332.51,58332.51,58332.51,58332.51,58332.51,58332.51,58332.51,58864.62,58864.62,58864.62,58864.62,58864.62,58864.62,58864.62,58864.62,58864.62
MLA1159946970,478921.08,478921.08,478921.08,478921.08,478921.08,478921.08,478921.08,478921.08,478921.08,478921.08,478921.08,478921.28,478921.28,478921.28,478921.28,478921.28,478921.28
MLA1710924680,37118.0,37118.0,37118.0,40990.0,40990.0,40990.0,40990.0,40990.0,40990.0,39290.0,39290.0,39290.0,39290.0,39290.0,39290.0,39290.0,38000.0
MLA1660843906,80590.0,80590.0,80590.0,88990.0,88990.0,88990.0,88990.0,88990.0,88990.0,84540.5,84540.5,84540.5,84540.5,84540.5,84540.5,82760.7,82760.7
MLA1316357878,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,18899.0,19884.0,19884.0,19884.0,19884.0
MLA1411177487,29990.0,29990.0,29990.0,31990.0,31990.0,31990.0,31990.0,31990.0,31990.0,31990.0,31990.0,31990.0,31990.0,31990.0,31990.0,31990.0,31990.0
MLA1416837699,118603.66,118603.66,118603.66,119145.23,119212.92,135294.7,135294.7,135294.7,135294.7,135294.7,135755.42,135832.2,123086.59,123086.59,123086.59,123225.51,123225.51
MLA1542282176,2556.0,2556.0,2556.0,2556.0,2556.0,1999.0,1924.0,2299.0,1900.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2362.0,2362.0
