id,2023-11-30,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-09,2023-12-10,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-16,2023-12-17
MLA824314966,5849.99,5849.99,5849.99,5849.99,5849.99,5849.99,5999.99,5999.99,5999.99,5999.99,5999.99,5999.99,5999.99,8639.99,8639.99,8639.99,8639.99,8639.99
MLA640820309,29618.16,29618.16,29618.16,29618.16,33745.05,33745.05,33745.05,33745.05,33745.05,33745.05,33745.05,33745.05,33745.05,33745.05,33745.05,33745.05,33745.05,33745.05
MLA1538593946,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,8520.0,8761.0,10916.0,10916.0,10916.0
MLA1318236869,28139.23,28139.23,28139.23,28139.23,28139.23,28139.23,28139.23,28139.23,28139.23,28139.23,28139.23,28139.23,28139.23,34329.86,34329.86,34329.86,34329.86,34329.86
MLA1316685007,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,4362.4,4362.4,4362.4,4362.4,4362.4
MLA1386806453,8185.1,8291.4,8291.4,8291.4,8291.4,8291.4,8291.4,8291.4,8291.4,8291.4,8291.4,10630.0,10630.0,10630.0,10630.0,10630.0,10630.0,10630.0
MLA876907885,12480.0,12480.0,12480.0,12480.0,12480.0,12480.0,12480.0,12480.0,12480.0,12480.0,12480.0,12480.0,14380.0,14380.0,14380.0,14380.0,14380.0,14380.0
MLA877562207,14490.0,14490.0,14490.0,14490.0,14490.0,14490.0,14490.0,14490.0,14490.0,14490.0,14490.0,14490.0,16490.0,16490.0,16490.0,16490.0,16490.0,16490.0
MLA876030907,11699.0,11699.0,11699.0,11699.0,11699.0,11699.0,11699.0,11699.0,11699.0,11699.0,11699.0,11699.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0
MLA1301660568,4169.82,4169.82,4169.82,4169.82,4169.82,4169.82,4169.82,4169.82,4169.82,4169.82,4169.82,4169.82,4169.82,4670.2,4670.2,4670.2,4670.2,4670.2
MLA875899019,11850.0,11850.0,11850.0,11850.0,11850.0,11850.0,11850.0,11850.0,11850.0,11850.0,11850.0,11850.0,14080.0,14080.0,14080.0,14080.0,14080.0,14080.0
MLA1382899469,7000.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,8000.0,8000.0,8000.0,8000.0,8000.0
MLA1266244304,88935.0,88935.0,88935.0,88935.0,88935.0,88935.0,88935.0,88935.0,88935.0,88935.0,88935.0,88935.0,88935.0,88935.0,102957.0,102957.0,102957.0,102957.0
MLA1102130456,13600.8,13600.8,13600.8,13600.8,13600.8,13600.8,13600.8,15112.0,13600.8,13600.8,13600.8,13600.8,15112.0,15112.0,17552.59,17552.59,17552.59,16323.91
MLA1464612508,4542.0,4542.0,4542.0,4542.0,4542.0,4542.0,4542.0,4542.0,4542.0,4542.0,4542.0,4542.0,4542.0,5087.04,5087.04,5087.04,5087.04,5087.04
MLA1466980250,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,14999.0,14999.0,19499.0,19499.0,19499.0,19499.0,19499.0
MLA908602062,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13,43499.13
MLA751392275,119874.0,134895.0,134895.0,134895.0,134895.0,134895.0,134895.0,129998.0,129998.0,129998.0,129998.0,129998.0,129998.0,129998.0,129998.0,129998.0,129998.0,129998.0
MLA1389154219,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0,29829.0
MLA1449797618,17299.0,22499.0,22499.0,22499.0,22499.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0
MLA1379066079,16019.99,16019.99,16019.99,16019.99,16019.99,16019.99,16019.99,16019.99,16019.99,16019.99,16019.99,16019.99,16019.99,20357.99,20349.0,20349.0,20349.0,20349.0
MLA932669117,55220.82,55220.82,55220.82,55220.82,55220.82,55220.82,55220.82,55220.82,55220.82,55220.82,55220.82,55220.82,55220.82,55220.82,55220.82,63503.94,63503.94,63503.94
MLA1102116906,249999.0,249999.0,243749.0,243749.0,227499.0,227499.0,227499.0,227499.0,227499.0,243749.0,243749.0,227499.0,227499.0,227499.0,227499.0,243749.0,227499.0,227499.0
MLA1363077817,235040.0,235040.0,235040.0,235040.0,235040.0,235040.0,235040.0,235040.0,235040.0,235040.0,235040.0,235040.0,235040.0,306240.0,306240.0,306240.0,306240.0,306240.0
MLA908599811,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0
MLA1148591371,60873.0,60873.0,60873.0,60873.0,60873.0,60873.0,60873.0,60873.0,60873.0,60873.0,60873.0,60873.0,60873.0,60873.0,60873.0,68183.0,68183.0,68183.0
MLA1275413907,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0
MLA1376497715,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0,24864.0
MLA1123228647,9982.6,9982.6,9982.6,9982.6,9982.6,9592.0,9592.0,9711.9,9711.9,9711.9,9711.9,9711.9,11990.0,14391.0,13491.0,13491.0,13491.0,13491.0
MLA1490251780,43280.27,42369.11,42369.11,42369.11,42369.11,42369.11,42369.11,42369.11,42369.11,42369.11,42369.11,48591.34,48591.34,56823.29,74928.02,71181.61,71181.61,71181.61
MLA1102171779,127199.0,142199.0,142199.0,142199.0,132199.0,132199.0,172099.0,172099.0,160099.0,172099.0,172099.0,154934.0,160099.0,166999.0,166999.0,168099.0,168099.0,168099.0
MLA1376869081,20402.0,20402.0,20402.0,20402.0,19381.9,19381.9,19381.9,19381.9,19381.9,19381.9,19381.9,19381.9,19381.9,23462.3,23462.3,23462.3,23462.3,23462.3
MLA734658830,268674.0,284949.0,284949.0,284949.0,279995.0,279995.0,279995.0,279995.0,279995.0,279995.0,279995.0,279995.0,279995.0,279995.0,279995.0,279995.0,279995.0,279995.0
MLA904759917,20339.1,20339.1,20339.1,20339.1,20339.1,20339.1,20339.1,22599.0,21059.1,21059.1,21059.1,21059.1,23399.0,23399.0,27177.94,27177.94,27177.94,26411.07
MLA1185424145,10900.0,10900.0,10900.0,10900.0,10900.0,10900.0,10900.0,10900.0,10900.0,10900.0,10900.0,10900.0,11900.0,11900.0,11900.0,13290.0,13290.0,13290.0
MLA934968150,53780.0,53780.0,53780.0,53780.0,53780.0,53780.0,53780.0,53780.0,53780.0,53780.0,53780.0,53780.0,50015.4,50015.4,50015.4,50020.05,50020.05,50020.05
MLA1570115226,1597.2,1597.2,1597.2,1597.2,1597.2,1597.2,1597.2,1597.2,1597.2,1597.2,1597.2,1597.2,1597.2,1597.2,1595.0,1595.0,1595.0,1595.0
MLA1463974264,6799.0,6799.0,6799.0,6799.0,6799.0,6799.0,6799.0,6799.0,6799.0,6799.0,6799.0,6799.0,6799.0,7818.85,7818.85,7818.85,7818.85,7818.85
MLA840538471,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,17999.0,29044.61,29044.61,29044.61,29044.61,29044.61
MLA824283677,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,65509.08,79900.0,96900.0,96900.0,96900.0
MLA935884441,18687.24,18687.24,18687.24,18687.24,18687.24,18687.24,18687.24,18687.24,18687.24,18687.24,18687.24,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0
MLA1165194800,5150.0,6975.0,6975.0,6975.0,6975.0,6975.0,6975.0,6975.0,6975.0,6975.0,6975.0,6975.0,6975.0,6975.0,8500.0,8500.0,8500.0,8500.0
MLA1359964304,4627.1,4627.1,4627.1,4627.1,5552.52,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5175.0,6831.0,6831.0,6700.0,6700.0,6700.0
MLA1396976335,3433.19,3433.19,3433.19,3433.19,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4737.81,6253.9,6253.9,6253.9,6253.9,6253.9
MLA866891080,19890.0,19890.0,19890.0,19890.0,19890.0,19890.0,19890.0,19890.0,19890.0,19890.0,19890.0,19890.0,19890.0,21990.0,25990.0,31900.0,31900.0,31900.0
MLA1506131118,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,6898.85,6898.85,6898.85,6898.85,6898.85
MLA839059852,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6045.0,6045.0,6045.0,6045.0,6045.0,6045.0,7500.0,7125.0,7125.0,7125.0,7125.0
MLA880025590,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,21375.0,21375.0,21375.0,21375.0,21375.0,21375.0,25000.0,23750.0,23750.0,23750.0,23750.0
MLA1119580355,25069.55,26190.0,26190.0,26190.0,26190.0,26190.0,26190.0,26190.0,26190.0,26190.0,26190.0,26190.0,26190.0,29990.0,29990.0,38990.0,38990.0,38990.0
MLA1366356882,66869.55,66990.0,66990.0,66990.0,66990.0,66990.0,66990.0,66990.0,66990.0,66990.0,66990.0,66990.0,66990.0,73153.08,91990.0,119990.0,119990.0,119990.0
MLA1384378579,7799.0,7799.0,7799.0,7799.0,7799.0,7799.0,7799.0,7799.0,7799.0,7799.0,7799.0,7799.0,7799.0,8968.85,8968.85,8968.85,8968.85,8968.85
MLA934971614,54361.0,54361.0,54361.0,54361.0,54361.0,54361.0,54361.0,54361.0,54361.0,54361.0,54361.0,54361.0,54361.0,54361.0,54361.0,54369.0,54369.0,54369.0
MLA848980886,55990.0,55990.0,55990.0,55990.0,55990.0,55990.0,55990.0,55990.0,55990.0,55990.0,55990.0,55990.0,55990.0,61141.08,69900.0,96800.0,96800.0,96800.0
MLA1165347027,9300.0,10695.0,10695.0,10695.0,10695.0,10695.0,10695.0,10695.0,10695.0,10695.0,10695.0,10695.0,10695.0,10695.0,16800.0,16800.0,16800.0,16800.0
MLA1382868328,31578.0,31578.0,31578.0,31578.0,31578.0,31578.0,31578.0,27990.0,27990.0,27990.0,27990.0,27990.0,27990.0,31450.0,31450.0,34990.0,34990.0,34990.0
MLA884390681,13972.11,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16960.0,16960.0,16960.0,16554.0,16554.0,16554.0,16554.0,16554.0,16554.0,16554.0
MLA1166392796,20199.0,20199.0,20199.0,20199.0,19799.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0
MLA1119655774,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,3350.0,5990.0,5990.0,5990.0
MLA1106029760,22455.0,22455.0,22455.0,22455.0,22455.0,22455.0,22455.0,22455.0,22455.0,22455.0,22455.0,22455.0,22455.0,22455.0,26950.0,26950.0,26950.0,26950.0
MLA1119124159,70082.0,74699.17,69407.0,74699.17,73881.0,74699.17,73990.39,73990.39,73990.39,73990.39,73990.39,66352.0,73990.39,109999.0,109999.0,109999.0,109999.0,109999.0
MLA868784457,329000.0,329000.0,329000.0,329000.0,329000.0,329000.0,329000.0,329000.0,394800.0,394800.0,394800.0,329000.0,329000.0,427700.0,518687.0,518687.0,518687.0,518687.0
MLA1115365837,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,6599.0,9295.0,9295.0,9295.0
MLA1122717363,6755.0,6755.0,6755.0,6755.0,6755.0,6755.0,6755.0,6755.0,8450.0,8450.0,8450.0,8450.0,8450.0,7745.0,7650.0,7650.0,7650.0,7650.0
MLA912149219,15559.2,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0,19449.0
MLA878583862,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,6000.0,5700.0,5700.0,5700.0,5700.0
MLA912134115,19599.2,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0
MLA1474370682,11911.0,11911.0,11911.0,13062.0,13062.0,13062.0,13062.0,13062.0,13062.0,14329.0,14329.0,15721.0,15721.0,23918.0,23918.0,23918.0,23918.0,23918.0
MLA926097843,18574.8,18574.8,18574.8,18574.8,18574.8,20190.0,18776.7,18776.7,18776.7,18776.7,18776.7,18776.7,18776.7,18776.7,18776.7,18776.7,18776.7,18776.7
MLA903175072,22668.0,21081.24,21081.24,21081.24,21081.24,21081.24,21081.24,21081.24,28693.0,28693.0,28693.0,26684.49,26684.49,32293.0,32293.0,32293.0,32293.0,30032.49
MLA1145283623,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,6000.0,5700.0,5700.0,5700.0,5700.0
MLA1379604019,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,8450.0,8450.0,8450.0
MLA854081135,129990.0,79293.9,129990.0,129990.0,129990.0,129990.0,129990.0,129990.0,155988.0,155988.0,155988.0,129990.0,129990.0,168987.0,168987.0,148708.56,148708.56,148708.56
MLA1467712152,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,19626.0,28200.0,28200.0
MLA1479613024,21640.12,26732.88,26732.88,26732.88,21640.12,21640.12,26732.88,21640.12,26732.88,26732.88,26732.88,26732.88,26732.88,32079.45,32079.45,32079.45,32079.45,32079.45
MLA1329488120,7517.0,7517.0,7517.0,7517.0,7517.0,7517.0,7517.0,7517.0,7517.0,7517.0,7517.0,7517.0,7517.0,9020.4,9020.4,9020.4,9020.4,9020.4
MLA904323239,2979.99,2979.99,2979.99,2979.99,2979.99,2979.99,2979.99,2979.99,2979.99,3279.99,3279.99,3279.99,3279.99,3939.99,3939.99,3939.99,3939.99,3939.99
MLA1328263490,3591.72,3591.72,3633.3,3633.3,3633.3,3633.3,3633.3,3633.3,3751.65,3751.65,3751.65,4294.54,5331.15,4812.84,4442.63,4309.95,4309.95,4309.95
MLA1381530853,2291.77,2291.77,2291.77,2291.77,2291.77,2479.62,2479.62,2479.62,2479.62,2479.62,2479.62,2517.19,2517.19,3118.31,3118.31,3118.31,3118.31,3118.31
MLA1349396890,15499.0,15499.0,15499.0,15499.0,15499.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,20999.0,18999.0,18999.0,17479.08,17479.08,17479.08
MLA904320003,5649.99,5649.99,5649.99,5649.99,5649.99,5649.99,5649.99,5649.99,5649.99,6219.99,6219.99,6219.99,6219.99,7469.99,7469.99,7469.99,7469.99,7469.99
MLA1389096521,11000.0,11000.0,11000.0,11000.0,11000.0,12999.0,12999.0,12349.05,12349.05,12349.05,12349.05,12349.05,19999.0,13699.0,13699.0,13699.0,13699.0,13699.0
MLA897354178,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,2945.0,2945.0,2945.0,2945.0,2945.0,2945.0,3900.0,3705.0,3705.0,3705.0,3705.0
MLA811164824,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0
MLA1360782772,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1558.62,1558.62,1558.62,1699.0,1699.0,1699.0,1699.0
MLA1128539875,8890.0,8890.0,8890.0,8890.0,8890.0,8890.0,8890.0,8890.0,8890.0,8890.0,8890.0,8890.0,8890.0,9690.0,9690.0,9490.0,9490.0,9490.0
MLA1133950456,10220.0,10220.0,10220.0,10220.0,10220.0,10220.0,10220.0,11750.0,11750.0,11750.0,11750.0,11750.0,11750.0,11750.0,11750.0,11750.0,13500.0,13500.0
MLA1108806851,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,7399.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,9850.0,9850.0
MLA1169095233,5007.0,5007.0,5007.0,5007.0,5007.0,5007.0,5007.0,5007.0,5007.0,5007.0,5007.0,5007.0,5007.0,5007.0,5412.0,5412.0,5412.0,5412.0
MLA817704273,1799.99,1799.99,1799.99,1799.99,1799.99,1799.99,1799.99,1799.99,1799.99,1799.99,1799.99,1799.99,1799.99,2159.99,2159.99,2159.99,2159.99,2159.99
MLA1277641650,2576.42,2836.91,2878.73,2878.73,2885.19,2681.76,2681.76,3367.42,3367.42,3367.42,3367.42,3487.69,4329.54,3908.62,3607.95,3307.29,3307.29,3307.29
MLA1451247742,27473.05,27390.0,27390.0,27390.0,27390.0,27390.0,27390.0,27390.0,27390.0,27390.0,27390.0,27390.0,27390.0,29990.0,29990.0,39990.0,39990.0,39990.0
MLA1224116530,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0,2489.0
MLA1356355474,1960.0,1960.0,1960.0,1960.0,1923.69,1923.69,1923.69,1917.06,1917.06,1917.06,1917.06,2236.57,2875.59,2596.02,2396.33,2196.63,2196.63,2352.0
MLA1143315234,13125.0,13125.0,13125.0,13125.0,13125.0,13125.0,13125.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,17700.0,17700.0
MLA1483000230,19044.67,19044.67,19044.67,19044.67,19806.46,19806.46,19806.46,19806.46,19806.46,19806.46,19806.46,22599.68,25196.45,32251.45,32251.45,31747.52,31747.52,31747.52
MLA1393353539,311000.0,311000.0,311000.0,311000.0,311000.0,311000.0,311000.0,311000.0,311000.0,335000.0,335000.0,335000.0,335000.0,335000.0,335000.0,335000.0,375000.0,375000.0
MLA1384296851,13990.0,13990.0,13990.0,13690.0,13690.0,13690.0,13690.0,13690.0,13690.0,13690.0,13690.0,14290.0,14290.0,20190.0,20190.0,20190.0,18890.0,15890.0
MLA1496375942,9990.0,9990.0,9990.0,9990.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0
MLA1279871253,1790.0,1790.0,1790.0,1790.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0
MLA1396577973,15890.0,15890.0,15890.0,15890.0,14990.0,14990.0,14990.0,13940.7,13940.7,13940.7,13940.7,13940.7,13940.7,13940.7,13940.7,13940.7,13940.7,13940.7
MLA1380061263,1931.3,1931.3,1931.3,1931.3,1931.3,1931.3,1931.3,1931.3,1931.3,1931.3,1931.3,2856.62,3198.69,3570.77,3570.77,3570.77,3570.77,3570.77
MLA1480942578,17290.0,17290.0,17290.0,17290.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0
MLA1105023866,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,2945.0,2945.0,2945.0,2945.0,2945.0,2945.0,3900.0,3705.0,3705.0,3705.0,3705.0
MLA1386406913,86544.05,86544.05,86544.05,86544.05,84722.07,84722.07,150201.11,105140.77,85614.63,85614.63,85614.63,97630.72,97630.72,150201.11,85614.63,150201.11,84112.62,84112.62
MLA930378695,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,10400.0,10400.0,10400.0,10400.0,10400.0
MLA797673722,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,8499.99,14687.99,14687.99,14687.99,14687.99,14687.99
MLA1105043379,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,2945.0,2945.0,2945.0,2945.0,2945.0,2945.0,3900.0,3705.0,3705.0,3705.0,3705.0
MLA915275919,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,6650.0,6650.0,6650.0,6650.0,6650.0,6650.0,7500.0,7125.0,7125.0,7125.0,7125.0
MLA929162552,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,56000.0,56000.0,56000.0,56000.0,56000.0
MLA1477304556,14244.12,14244.12,14244.12,14244.12,14244.12,14244.12,14244.12,14244.12,11250.0,11250.0,11250.0,11250.0,11250.0,11250.0,11250.0,11250.0,11250.0,11250.0
MLA1565588256,43439.0,43439.0,43439.0,43439.0,43439.0,58770.0,58770.0,58770.0,58770.0,58770.0,58770.0,58770.0,58770.0,58770.0,58770.0,58770.0,58770.0,58770.0
MLA1389202855,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0
MLA839065527,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,6000.0,6000.0,6000.0,6000.0,6000.0
MLA929125934,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,13000.0,13000.0,13000.0,13000.0,13000.0
MLA918106493,26590.28,27465.48,27465.48,27465.48,27465.48,27465.48,27465.48,29872.28,29872.28,29872.28,29872.28,29872.28,29872.28,29872.28,33482.48,33482.48,33482.48,33482.48
MLA919764402,25200.0,26600.0,26600.0,26600.0,34255.0,34255.0,34255.0,34255.0,34255.0,34255.0,34255.0,34255.0,34255.0,40300.0,37612.5,35913.0,35913.0,35913.0
MLA1491745898,36364.0,38364.0,38364.0,38364.0,38364.0,38364.0,38364.0,39999.0,39999.0,40844.0,40844.0,40500.0,40500.0,40500.0,56590.0,64600.0,64600.0,64600.0
MLA1558163454,29599.0,29599.0,29599.0,29599.0,29599.0,29599.0,29599.0,29599.0,30999.0,30999.0,30999.0,29599.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0
MLA856238175,185000.0,199000.0,199000.0,199000.0,199000.0,199000.0,199000.0,199000.0,199000.0,199000.0,199000.0,199000.0,199000.0,199000.0,310000.0,310000.0,310000.0,310000.0
MLA1382712971,3096.79,3096.79,3096.79,3096.79,3096.79,3096.79,3096.79,3096.79,3096.79,3096.79,3096.79,3096.79,4095.54,5493.82,4075.8,4335.26,4335.26,4335.26
MLA1329485394,17958.0,21894.0,21894.0,21894.0,19470.0,19470.0,19470.0,17523.0,19470.0,17078.0,19470.0,19470.0,19470.0,35400.0,35711.0,35712.0,35712.0,35712.0
MLA1570998280,20499.0,24499.0,24499.0,24499.0,24499.0,24499.0,24499.0,23274.05,23274.05,23274.05,23274.05,23274.05,23274.05,33000.0,33000.0,33000.0,33000.0,33000.0
MLA1169374213,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,16799.0,16799.0,16799.0,16799.0,16799.0,20158.8,14950.0,14950.0,14950.0,14950.0
MLA1193167060,4968.75,4968.75,4968.75,5771.7,5771.7,5771.7,5771.7,5771.7,5771.7,5771.7,5771.7,5771.7,5771.7,9093.76,7672.5,7734.38,7555.68,7555.68
MLA926237048,63840.0,63840.0,63840.0,63840.0,78370.0,78370.0,78370.0,78370.0,78370.0,78370.0,78370.0,78370.0,78370.0,92200.0,117980.0,117980.0,117980.0,117980.0
MLA1482997826,5040.0,5320.0,5320.0,5320.0,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,8000.0,10540.0,9920.0,9920.0,9920.0
MLA1353168029,6930.0,6930.0,6930.0,6930.0,6930.0,6930.0,6930.0,6930.0,6930.0,6930.0,6930.0,6930.0,8119.93,10525.23,9968.1,8199.37,8199.37,8199.37
MLA1229493376,30674.55,30674.55,30674.55,30674.55,30674.55,30674.55,30674.55,30674.55,30674.55,30674.55,30674.55,33989.0,33989.0,51889.0,51889.0,51889.0,51889.0,51889.0
MLA1551385634,23358.0,23358.0,23358.0,23358.0,23358.0,23358.0,23358.0,24999.0,24589.0,25399.0,25399.0,26000.0,27176.0,27176.0,37204.0,41000.0,42742.0,42742.0
MLA1125753792,156400.0,156400.0,156400.0,156400.0,156400.0,156400.0,156400.0,156400.0,156400.0,156400.0,156400.0,156400.0,351900.0,351900.0,351900.0,351900.0,351900.0,351900.0
MLA621896646,29999.0,29999.0,29999.0,29999.0,31000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,40000.0,40000.0
MLA1540581546,5540.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,8100.0,8100.0,8100.0,8100.0,8100.0
MLA932923252,30285.0,31967.5,31967.5,31967.5,41225.0,41225.0,41225.0,41225.0,41225.0,41225.0,41225.0,41225.0,41225.0,48500.0,45305.0,45306.0,45306.0,45306.0
MLA1460758994,31489.0,31489.0,31489.0,31489.0,33489.0,33489.0,35489.0,40489.0,40489.0,40489.0,40489.0,41489.0,41489.0,60489.0,60489.0,60489.0,60489.0,60489.0
MLA1392608667,43735.67,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8,52482.8
MLA1564463530,49500.0,49500.0,49500.0,49500.0,49500.0,49500.0,49500.0,49500.0,49500.0,57500.0,57500.0,57500.0,82000.0,84000.0,84000.0,80000.0,80000.0,80000.0
MLA1528026326,42485.0,50310.0,50310.0,50310.0,49783.5,49784.0,49784.0,42143.0,49784.0,49784.0,49784.0,49784.0,49784.0,76590.0,86400.0,86400.0,86400.0,86400.0
MLA1561110074,60600.0,60600.0,60600.0,60600.0,60600.0,60600.0,60600.0,61600.0,69600.0,69600.0,69600.0,69600.0,102000.0,104000.0,104000.0,94000.0,94000.0,94000.0
MLA1329486615,12160.0,12160.0,12160.0,12160.0,12880.0,12880.0,12880.0,12880.0,11316.0,12880.0,12880.0,12880.0,12880.0,18400.0,24600.0,24600.0,24600.0,24600.0
MLA1432806580,4166.0,4655.0,4655.0,4655.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,5760.0,7200.0,8330.0,8330.0,8330.0,8330.0
MLA1387461419,5400.0,5700.0,5700.0,5700.0,7310.0,7310.0,7310.0,7310.0,7310.0,7310.0,7310.0,7310.0,7310.0,8600.0,11305.0,10641.0,10641.0,10641.0
MLA1363808453,53926.0,68305.0,68305.0,68305.0,69020.0,69020.0,69020.0,60639.0,69020.0,69020.0,69020.0,69020.0,69020.0,98600.0,111450.0,111450.0,111450.0,111450.0
