id,2023-09-24,2023-09-28,2023-09-29
MLA794775807,5400.0,5460.0,5460.0
MLA1443641564,52999.0,52999.0,49999.0
MLA1414946554,8400.0,8400.0,8400.0
MLA1446935818,19999.0,19999.0,19999.0
MLA608861600,114900.0,114900.0,114900.0
MLA1443575236,72249.0,72249.0,71449.0
MLA617718328,124900.0,124900.0,124900.0
MLA1198365510,42699.0,42699.0,40137.06
MLA1109472977,40139.1,40139.1,40139.1
MLA929875152,11760.0,11760.0,11760.0
MLA1384826063,4299.0,4299.0,4299.0
MLA863022569,1879.06,1879.06,1999.0
MLA633051262,48230.0,48230.0,48230.0
MLA746529002,25500.0,25500.0,25500.0
MLA783701235,15120.0,15120.0,15120.0
MLA861978538,31500.0,31500.0,29925.0
MLA1129740541,28599.0,28599.0,31099.0
MLA823795154,8760.0,8760.0,8760.0
MLA827443866,8760.0,8760.0,8760.0
MLA755030919,7260.0,7260.0,7260.0
MLA1384864457,4299.0,4299.0,4299.0
MLA903494882,9800.0,9800.0,9800.0
MLA1118048779,75798.0,75798.0,62729.15
MLA838656980,28999.0,28999.0,28999.0
MLA783702339,11880.0,11880.0,11880.0
MLA916567943,9499.05,9499.05,9999.0
MLA1179647395,173769.0,173769.0,156392.1
MLA1446384084,4800.0,4800.0,5800.0
MLA928086444,14200.0,14200.0,14200.0
MLA1151950246,24999.0,24999.0,24999.0
MLA854206844,1749.0,1749.0,1749.0
MLA1131934756,35657.0,35657.0,39579.0
MLA1407954902,16910.6,16910.6,18990.0
MLA1116978331,21120.0,21120.0,21120.0
MLA1456536734,16200.0,16200.0,16200.0
MLA931065353,21624.0,21624.0,22322.79
MLA1470751962,5880.0,5880.0,6880.0
MLA1278662690,32599.0,32599.0,32599.0
MLA817420322,5980.0,5980.0,5980.0
MLA1129957336,17999.0,17999.0,17999.0
MLA1380877931,18899.0,18899.0,18899.0
MLA932297426,149799.0,149799.0,131823.12
MLA824945612,18770.0,18770.0,19583.96
MLA1265677676,74256.0,74256.0,79999.0
MLA865376152,29999.0,29999.0,29999.0
MLA1134571287,10990.0,10990.0,10990.0
MLA918970925,5799.0,5799.0,5799.0
MLA1382832672,4999.0,4999.0,4749.05
MLA1375463901,1106.49,1106.49,1106.49
MLA1121058870,3600.0,3600.0,3600.0
MLA1144808618,1636.0,1636.0,1636.0
MLA1332182588,4800.0,4800.0,5800.0
MLA933242519,7890.0,7890.0,7890.0
MLA1110823225,29999.0,29999.0,29999.0
MLA1376997263,19999.0,19999.0,16999.0
MLA1124083905,864.83,864.83,864.83
MLA1121046338,3120.0,3120.0,2808.0
MLA1447326580,11485.0,11485.0,11485.0
MLA1207533883,1310.0,1310.0,1370.0
MLA1361107975,4435.86,4435.86,4435.86
MLA1121039621,7560.0,7560.0,7560.0
MLA900845138,3120.0,3120.0,3120.0
MLA1381145489,16149.0,16149.0,16149.0
MLA1214652323,25890.0,25890.0,25890.0
MLA829136037,12891.0,12891.0,12891.0
MLA788845324,21240.0,21240.0,21240.0
MLA767423181,7800.0,7800.0,7800.0
MLA1149697715,17999.1,17999.1,17999.1
MLA685491207,13979.99,13979.99,13979.99
MLA909845304,2565.0,2565.0,2750.0
MLA884270355,4645.5,4645.5,4890.0
MLA739319665,11802.0,11802.0,11802.0
MLA685490723,10989.99,10989.99,10989.99
MLA691288982,2189.99,2189.99,2189.99
MLA1376993543,1080.0,1080.0,1140.0
MLA877395192,5353.31,5353.31,5353.31
MLA1368104835,4890.0,4890.0,4890.0
MLA1341726515,33299.0,33299.0,33299.0
MLA806486898,587.99,587.99,587.99
MLA1375093570,2624.0,2624.0,2690.0
MLA1169462509,1000.52,1000.52,1000.52
MLA1510932350,14999.0,14999.0,15329.0
MLA1147076638,939.0,939.0,939.0
MLA1189507855,3385.0,3385.0,3450.0
MLA1159034656,1230.0,1230.0,1230.0
MLA1127838473,1820.0,1820.0,1880.0
MLA1116113385,7690.0,7690.0,7740.0
MLA1372744383,3999.0,3999.0,3999.0
MLA1412834932,5999.0,5999.0,5999.0
MLA933032837,9990.0,9990.0,9990.0
MLA700200676,14180.0,14180.0,14180.0
MLA657317190,6650.0,6650.0,7000.0
MLA830028661,8164.8,8164.8,9072.0
MLA1449072292,61109.0,61109.0,61109.0
MLA1371757315,2099.0,2099.0,2099.0
MLA1278352796,50199.0,50199.0,50199.0
MLA1215476478,37300.0,37300.0,37300.0
MLA738341265,2260.0,2260.0,2260.0
MLA900902610,13990.0,13990.0,13990.0
MLA1123304560,36495.0,36495.0,38495.0
MLA1104148912,13500.0,13500.0,13500.0
MLA772953175,38500.0,38500.0,38500.0
MLA1377649457,3366.0,3366.0,3168.0
MLA1149041780,5945.0,5945.0,5945.0
MLA677485122,1889.99,1889.99,1889.99
MLA710188528,12972.0,12972.0,12972.0
MLA754767009,34669.8,34669.8,38865.0
MLA1513296874,49264.0,49264.0,50076.4
MLA1291955348,17985.0,17985.0,18863.0
MLA1494574556,5950.0,5950.0,5950.0
MLA1167312278,2200.0,2200.0,2400.0
MLA1115318720,39999.0,39999.0,39999.0
MLA1387420474,19801.8,19801.8,20844.0
MLA856977585,5299.0,5299.0,5299.0
MLA1116542641,1399.0,1399.0,1399.0
MLA1183929576,3780.0,3780.0,3780.0
MLA1121535739,4400.0,4400.0,4400.0
MLA1382958689,5199.0,5199.0,5199.0
MLA1281951305,107600.0,107600.0,107600.0
MLA1480504402,5999.0,5999.0,5999.0
MLA618607751,5624.22,5624.22,5920.24
MLA783876050,5090.0,5090.0,5090.0
MLA1439026850,12999.0,12999.0,12999.0
MLA790315401,18850.0,18850.0,16965.0
MLA1294770861,14812.0,14812.0,15499.0
MLA1406140058,4999.0,4999.0,4999.0
MLA1119493561,17538.52,17538.52,17725.0
MLA1139260321,1506.22,1506.22,1506.22
MLA1129200236,22999.0,22999.0,22999.0
MLA934581195,76464.55,76464.55,81810.2
MLA912436818,3330.0,3330.0,3330.0
MLA1127989608,9999.0,9999.0,9999.0
MLA1382405925,2757.78,2757.78,2619.89
MLA862156514,6390.0,6390.0,6390.0
MLA905951579,4099.0,4099.0,4099.0
MLA653517674,28990.0,28990.0,28990.0
MLA1363274753,24690.5,24690.5,27990.0
MLA1122598218,6420.0,6420.0,6420.0
MLA914932606,17999.0,17999.0,16999.0
MLA650574296,16999.0,16999.0,16999.0
MLA1407928082,16910.6,16910.6,18990.0
MLA1379615543,6935.0,6935.0,6935.0
MLA927102324,50848.75,50848.75,54408.4
MLA857037325,5799.0,5799.0,5799.0
MLA1180623059,10699.0,10699.0,10699.0
MLA927782189,6490.0,6490.0,5048.26
MLA1150202008,798.11,798.11,798.11
MLA1129789628,5880.0,5880.0,5880.0
MLA1342797670,5449.0,5449.0,5760.0
MLA1131203712,4996.14,4996.14,4996.14
MLA1142554921,3600.0,3600.0,3600.0
MLA1142578680,1300.0,1300.0,1300.0
MLA867326655,8798.0,8798.0,8798.0
MLA1385438465,3352.0,3352.0,3352.0
MLA792957822,2100.0,2100.0,2100.0
MLA788665461,21728.0,21728.0,21728.0
MLA757113588,3190.0,3190.0,3190.0
MLA1131537305,9490.5,9490.5,9990.0
MLA1515205754,16203.0,16203.0,16203.0
MLA761978741,32000.0,32000.0,32000.0
MLA1111717726,1845.0,1845.0,1845.0
MLA702914835,33150.0,33150.0,33150.0
MLA834910880,5931.0,5931.0,5931.0
MLA792959156,3900.0,3900.0,3900.0
MLA1142257840,1219.0,1219.0,1219.0
MLA1122983729,1176.62,1176.62,1176.62
MLA1344994189,1477.25,1477.25,1477.25
MLA925526232,2978.0,2978.0,2978.0
MLA792958453,3400.0,3400.0,3400.0
MLA1153549776,1570.0,1570.0,1570.0
MLA757111893,2310.0,2310.0,2310.0
MLA831768777,1800.0,1800.0,1800.0
MLA851028936,2199.0,2199.0,2199.0
MLA1150078465,798.41,798.41,798.41
MLA1323583559,1599.0,1599.0,1599.0
MLA1137763132,3230.0,3230.0,3230.0
MLA924156662,2863.0,2863.0,2863.0
MLA726279524,1350.0,1350.0,1350.0
MLA792958651,3400.0,3400.0,3400.0
MLA1380377991,6999.0,6999.0,6999.0
MLA1267688826,6999.0,6999.0,6999.0
MLA830081894,2890.0,2890.0,2890.0
MLA1160872337,2500.0,2500.0,2500.0
MLA1463393082,9796.0,9796.0,9796.0
MLA1450473182,3580.0,3580.0,3580.0
MLA819550948,1658.0,1658.0,1658.0
MLA1467800050,5299.0,5299.0,5299.0
MLA1156509783,7900.0,7900.0,8400.0
MLA835569514,11960.0,11960.0,11960.0
MLA1186035800,8050.0,8110.0,8110.0
MLA1455064490,11900.0,11900.0,11900.0
MLA1371109634,27929.0,27929.0,31199.0
MLA934669286,5960.0,5960.0,5960.0
MLA925900610,29685.94,29685.94,29685.94
MLA1147409555,4100.0,4100.0,4100.0
MLA872065421,16255.0,16255.0,16255.0
MLA1386080403,20879.13,20879.13,20879.13
MLA1128811762,45699.0,45699.0,53399.0
MLA1123852868,29499.0,29499.0,34399.0
MLA1142270575,1219.43,1219.43,1219.43
MLA1113023852,16974.0,16974.0,16974.0
MLA1382771377,15590.0,15590.0,15590.0
MLA1160872593,15400.0,15400.0,15400.0
MLA1106441462,2649.0,2649.0,2649.0
MLA818059842,17000.0,17000.0,16150.0
MLA692642435,3997.0,3997.0,3997.0
MLA1393139184,394999.0,394999.0,394999.0
MLA1475994018,35499.0,35499.0,35499.0
MLA915044256,2999.0,2999.0,2999.0
MLA1446874358,4000.0,4000.0,4000.0
MLA692642886,4717.0,4717.0,4717.0
MLA1375009893,7799.9,7799.9,7799.9
MLA916148852,1178.96,1178.96,500.0
MLA692648326,6537.0,6537.0,6537.0
MLA820745976,8040.0,8040.0,8040.0
MLA914092768,6300.0,6300.0,7000.0
MLA761113672,14969.21,14969.21,14969.21
MLA844336919,4173.12,4173.12,4636.8
MLA1406890528,5299.0,5299.0,5299.0
MLA1118950630,8040.0,8040.0,8040.0
MLA1365569253,390999.0,390999.0,390999.0
MLA757629572,1587.52,1587.52,1587.52
MLA1443819778,3000.0,3000.0,3000.0
MLA1119681179,45166.0,45166.0,50354.0
MLA1363909113,9556.05,9556.05,9556.05
MLA1288032726,3500.0,3500.0,3500.0
MLA1366193770,9793.55,9793.55,11209.0
MLA933795975,12772.1,12772.1,15026.0
MLA1119777822,3479.13,3479.13,3479.13
MLA911231912,6490.0,6490.0,6990.0
MLA908428404,3824.99,3824.99,3824.99
MLA863148412,4249.99,4249.99,4249.99
MLA916055115,9490.5,9490.5,9490.5
MLA1214653563,6969.99,6969.99,6969.99
MLA1400338914,6183.55,6183.55,7079.0
MLA1373874175,5949.99,5949.99,5949.99
MLA925063990,4249.99,4249.99,4249.99
MLA1365415362,14344.05,14344.05,16089.0
MLA1434978188,5949.99,5949.99,5949.99
MLA1112310828,6990.0,6990.0,6640.5
MLA843825763,4752.0,4752.0,4752.0
MLA1150013738,8099.1,8099.1,7919.12
MLA1164025093,75448.77,75448.77,75448.77
MLA916585418,14990.0,14990.0,13940.7
MLA1483665204,1899.0,1899.0,1999.0
MLA670769993,16173.0,16173.0,16173.0
MLA1381780943,3998.08,3998.08,3198.46
MLA1375133047,79990.0,79990.0,79990.0
MLA1229162740,3749.0,3749.0,3749.0
MLA721293444,8363.0,8363.0,8363.0
MLA1257913059,5949.0,5949.0,5949.0
MLA1446833654,4384.1,4384.1,4384.1
MLA914234612,6900.0,6900.0,6900.0
MLA1359023384,3990.0,3990.0,3990.0
MLA1306392787,14999.0,14999.0,14999.0
MLA901194794,8991.0,8991.0,8991.0
MLA1439861852,3900.0,3900.0,3900.0
MLA1137964181,3999.0,3999.0,3999.0
MLA1349057572,9999.0,9999.0,9999.0
MLA662889802,12908.74,12908.74,12908.74
MLA1137976367,5199.0,5199.0,5199.0
MLA1306090043,5999.0,5999.0,5999.0
MLA1137935158,11999.0,11999.0,11999.0
MLA1252849865,1692.11,1692.11,1692.11
MLA1124900764,16508.0,16508.0,16508.0
MLA858632260,5188.5,5188.5,5188.5
MLA1255392507,891.84,891.84,891.84
MLA751645149,6778.05,6778.05,6778.05
MLA1254980370,891.84,891.84,891.84
MLA1254915684,891.84,891.84,891.84
MLA1255212000,891.84,891.84,891.84
MLA1128828526,910.0,910.0,910.0
MLA1255237960,891.84,891.84,891.84
MLA934273805,5199.0,5199.0,5199.0
MLA684790360,8185.0,8185.0,7775.75
MLA1381243905,4749.05,4749.05,4749.05
MLA1368596453,16649.0,16649.0,16649.0
MLA861273993,4400.0,4400.0,4400.0
MLA1215433233,15363.0,15363.0,15363.0
MLA902414266,3278.0,3278.0,3278.0
MLA1107381663,3400.0,3400.0,3400.0
MLA1480958206,56000.0,56000.0,53400.0
MLA902508349,4125.0,4125.0,4125.0
MLA1255392530,891.84,891.84,891.84
MLA879725640,1024.39,1024.39,1024.39
MLA924796187,1159.85,1159.85,1159.85
MLA1106607821,2162.16,2162.16,2162.16
MLA879685080,8748.08,8748.08,8748.08
MLA879723106,815.26,815.26,815.26
MLA1354289138,957.0,957.0,957.0
MLA921113865,982.0,982.0,982.0
MLA1111572113,1600.6,1600.6,1600.6
MLA879726177,1049.77,1049.77,1049.77
MLA879722822,3745.51,3745.51,3745.51
MLA879723808,1112.75,1112.75,1112.75
MLA1354251080,5291.18,5291.18,5291.18
MLA1410126262,3062.4,3062.4,3062.4
MLA920270053,2487.28,2487.28,2487.28
MLA880181047,1843.16,1843.16,1843.16
MLA1341734685,33719.49,33719.49,35068.27
MLA1138806686,3000.0,3000.0,3000.0
MLA879683732,1996.57,1996.57,1996.57
MLA1353856616,8691.65,8691.65,8691.65
MLA920598218,3926.83,3926.83,3926.83
MLA879685148,33134.63,33134.63,33134.63
MLA1362457762,3899.0,3899.0,3899.0
MLA1147778047,1099.0,1099.0,1099.0
MLA1458505494,4130.0,4130.0,3900.0
MLA897487509,3718.24,3718.24,3718.24
MLA1449812134,4499.0,4499.0,4499.0
MLA1120180947,3114.11,3114.11,3149.1
MLA615851526,14490.0,14490.0,14490.0
MLA921236821,2333.34,2333.34,2333.34
MLA928747921,1250.0,1250.0,1200.0
MLA1111512428,7850.0,7850.0,7500.0
MLA1149712203,18500.0,18500.0,17575.0
MLA920866170,11650.0,11650.0,11650.0
MLA1148560884,6990.0,6990.0,6640.5
MLA1161465628,15500.0,15500.0,14725.0
MLA931474562,2150.0,2150.0,2100.0
MLA1353817518,1643.93,1643.93,1643.93
MLA1479361732,2003.99,2003.99,2655.24
MLA1127777361,9994.67,9994.67,9994.67
MLA1111597961,28829.22,28829.22,28829.22
MLA1369243605,3200.0,3200.0,3040.0
MLA1393826636,3200.0,3200.0,3200.0
MLA1393732060,3200.0,3200.0,3200.0
MLA1361444591,3200.0,3200.0,3200.0
MLA1376421567,3200.0,3200.0,3200.0
MLA1385118873,3200.0,3200.0,3040.0
MLA1413793002,3200.0,3200.0,3040.0
MLA1394028840,3200.0,3200.0,3200.0
MLA1361456919,3965.86,3965.86,4219.0
MLA1383929575,3200.0,3200.0,3040.0
MLA1393720226,3200.0,3200.0,3200.0
MLA1365664823,4399.0,4399.0,4399.0
MLA1388327373,3200.0,3200.0,3040.0
MLA1393999148,3200.0,3200.0,3040.0
MLA1434407518,3200.0,3200.0,3040.0
MLA1413915890,3200.0,3200.0,3040.0
MLA1413915912,4399.0,4399.0,4179.05
MLA1394040302,3200.0,3200.0,3040.0
MLA1362366058,3200.0,3200.0,3200.0
MLA1385106097,4399.0,4399.0,4179.05
MLA1382004881,30999.0,30999.0,30999.0
MLA1377612457,33499.0,33499.0,33499.0
MLA920141094,18538.64,18538.64,18538.64
MLA743865951,6963.52,6963.52,6963.52
MLA1371954225,12949.0,12949.0,12949.0
MLA1117380271,3023.85,3023.85,3183.0
MLA1382254437,2200.0,2200.0,2200.0
MLA1376169279,3890.0,3890.0,3890.0
MLA1387030167,3250.0,3250.0,3250.0
MLA1389062323,12823.0,12823.0,12823.0
MLA1131362469,1592.64,1592.64,1592.64
MLA926679841,4500.0,4500.0,5500.0
MLA870809481,3849.0,3849.0,3849.0
MLA928525586,1650.0,1650.0,1700.0
MLA1394143532,4399.0,4399.0,4179.05
MLA927227181,11500.0,11500.0,11500.0
MLA1381713825,2399.0,2399.0,2399.0
MLA1489049254,29499.0,29499.0,29299.0
MLA1387811747,3710.0,3710.0,3710.0
MLA743644205,3499.0,3499.0,3499.0
MLA1287219744,980.0,980.0,1050.0
MLA819599785,2550.0,2550.0,2550.0
MLA1495497134,24749.0,24749.0,25485.77
MLA1102064383,1800.0,1800.0,1800.0
MLA863618233,3593.1,3593.1,3593.1
MLA743026027,9999.0,9999.0,9999.0
MLA1386058597,15599.0,15599.0,15599.0
MLA1376025443,9999.0,9999.0,9999.0
MLA1380658577,28212.95,28212.95,28212.95
MLA1103973780,3750.0,3750.0,3750.0
MLA1438994806,14484.0,14484.0,14484.0
MLA1382168443,2285.73,2285.73,2370.58
MLA1116860670,11442.0,11442.0,11834.0
MLA1381863831,2800.0,2800.0,2800.0
MLA1449079924,7343.0,7343.0,7343.0
MLA1465363320,7199.2,7199.2,8999.0
MLA1388087089,5414.0,5414.0,5414.0
MLA1148953097,839.27,839.27,839.27
MLA1379221231,2745.0,2745.0,2745.0
MLA1151593700,1279.91,1279.91,1279.91
MLA830164151,41585.61,41585.61,41585.61
MLA1380334715,6886.55,6886.55,6886.55
MLA876046818,10829.0,10829.0,11399.0
MLA1114516523,11399.0,11399.0,11399.0
MLA1383365799,6700.0,6700.0,6700.0
MLA1114947849,19000.0,19000.0,19000.0
MLA853441806,5130.0,5130.0,5130.0
MLA876046923,5420.0,5420.0,5730.0
MLA1113478773,11399.0,11399.0,11399.0
MLA829880907,38830.57,38830.57,38830.57
MLA656824065,31678.72,31678.72,31678.72
MLA788311133,24099.9,24099.9,24099.9
MLA840408561,49041.28,49041.28,49041.28
MLA1460785112,24000.0,24000.0,24000.0
MLA1122211030,16900.0,16900.0,17200.0
MLA915447774,22624.9,22624.9,22624.9
MLA850654795,39852.24,39852.24,39852.24
MLA1164161961,11276.5,11276.5,11276.5
MLA907922648,46930.0,46930.0,46930.0
MLA1121216540,15443.99,15443.99,15443.99
MLA1164650459,1289.87,1289.87,1289.87
MLA775839905,4464.05,4464.05,4464.05
MLA1432309910,1090.63,1090.63,1090.63
MLA1150803151,4643.27,4643.27,4643.27
MLA1432284480,6384.65,6384.65,6384.65
MLA1114557736,1344.2,1344.2,1344.2
MLA1122700356,2844.0,2844.0,2882.0
MLA1114582325,1344.2,1344.2,1344.2
MLA1149749570,1022.07,1022.07,1022.07
MLA1114527166,1344.2,1344.2,1344.2
MLA1481607674,16190.0,16190.0,16190.0
MLA1152936713,5689.0,5689.0,5689.0
MLA1432163132,3694.95,3694.95,3694.95
MLA1118372494,1344.2,1344.2,1344.2
MLA908662251,3234.0,3234.0,3234.0
MLA1149762145,1022.07,1022.07,1022.07
MLA1429248804,17465.62,17465.62,17465.62
MLA923770794,15950.0,15950.0,15110.0
MLA1114575521,1344.2,1344.2,1344.2
MLA1114520470,1344.2,1344.2,1344.2
MLA873680645,5435.0,5435.0,5435.0
MLA1432637090,5150.0,5150.0,5250.0
MLA872023923,6935.0,6935.0,6994.0
MLA1114576334,1344.2,1344.2,1344.2
MLA898126036,13500.0,13500.0,13900.0
MLA1371820041,1950.0,1950.0,2050.0
MLA1368781827,2602.19,2602.19,2602.19
MLA932539314,1600.5,1600.5,2483.0
MLA932340928,1598.62,1598.62,2444.0
MLA1429268368,2400.0,2400.0,2500.0
MLA1114570377,1344.2,1344.2,1344.2
MLA905434706,6200.0,6200.0,6200.0
MLA1432309960,1090.63,1090.63,1090.63
MLA871913178,3750.0,3750.0,3750.0
MLA1114571175,1369.87,1369.87,1369.87
MLA882315601,4800.0,4800.0,4800.0
MLA1149768117,1022.07,1022.07,1022.07
MLA1371726245,2340.0,2340.0,2440.0
MLA1171346728,950.9,950.9,950.9
MLA1323917935,1090.63,1090.63,1090.63
MLA1345693945,2380.0,2380.0,2380.0
MLA1123992243,5145.0,5145.0,5195.0
MLA1124482967,836.0,836.0,1049.0
MLA1133798974,5899.0,5899.0,4720.0
MLA1130156450,1415.5,1415.5,1415.5
MLA1345496618,4450.0,4450.0,4500.0
MLA1375527889,5224.05,5224.05,4499.0
MLA1429229228,7420.0,7420.0,7520.0
MLA919241775,3250.0,3250.0,3250.0
MLA934989870,13600.0,13600.0,13600.0
MLA1287866464,14999.0,14999.0,14999.0
MLA728612144,2580.0,2580.0,2580.0
MLA931068783,1490.0,1490.0,1490.0
MLA905435701,14900.0,14900.0,14900.0
MLA1386273435,3200.0,3200.0,3200.0
MLA1371039805,7300.0,7300.0,7400.0
MLA919252125,30000.0,30000.0,30000.0
MLA1338681883,11849.21,11849.21,11849.21
MLA1345325130,4562.0,4562.0,4612.0
MLA1371696291,3800.0,3800.0,3900.0
MLA1443585548,4399.0,4399.0,4399.0
MLA1126700833,6144.24,6144.24,5163.77
MLA1440228144,3418.86,3418.86,3418.86
MLA1386812785,1960.0,1960.0,2010.0
MLA1339324520,772.0,772.0,822.0
MLA1370085045,7059.0,7059.0,7267.5
MLA795047909,6201.0,6201.0,6201.0
MLA1377386522,1425.0,1425.0,1425.0
MLA1124026855,3582.0,3582.0,3632.0
MLA1517299476,10882.0,10882.0,10882.0
MLA1369912365,1452.0,1452.0,1551.0
MLA1439962194,2374.05,2374.05,2374.05
MLA911269657,1972.11,1972.11,1873.5
MLA901349321,2827.0,2827.0,2827.0
MLA1449769616,954.0,954.0,1004.0
MLA1369947619,1042.0,1042.0,1124.0
MLA1102109991,1290.0,1290.0,1290.0
MLA1179026858,15700.0,15700.0,15700.0
MLA1327062398,1390.82,1390.82,1196.1
MLA1143182763,6381.47,6381.47,6381.47
MLA1371557207,4611.8,4611.8,4611.8
MLA844321424,22398.0,22398.0,22398.0
MLA1299418673,8999.0,8999.0,8099.1
MLA877123615,9995.0,9995.0,9995.0
MLA713431824,10049.78,10049.78,9780.85
MLA913380678,6009.0,6009.0,6029.0
MLA1401450842,2150.0,2150.0,2400.0
MLA843303240,11249.0,11249.0,11249.0
MLA1401451454,2400.0,2400.0,2400.0
MLA880351384,6700.0,6700.0,6700.0
MLA921428599,4611.8,4611.8,4611.8
MLA918115886,22000.0,22000.0,22000.0
MLA884057250,9398.86,9398.86,9398.86
MLA1155757472,5370.0,5370.0,5370.0
MLA1511624150,7995.0,7995.0,7995.0
MLA1150795418,2161.52,2161.52,2161.52
MLA800264345,14937.0,14937.0,16692.0
MLA1436005152,5795.0,5795.0,5459.0
MLA1388541650,1160.0,1160.0,1250.0
MLA1293244222,9500.0,9500.0,9500.0
MLA1385481241,3869.0,3869.0,3969.0
MLA1385492395,3869.0,3869.0,3969.0
MLA925709472,1660.0,1660.0,1710.0
MLA869633536,12655.0,12655.0,12655.0
MLA768790060,55602.0,55602.0,55602.0
MLA856256388,27599.99,27599.99,27949.99
MLA925710579,1050.0,1050.0,1100.0
MLA909221928,3940.0,3940.0,3940.0
MLA918828468,14790.0,14790.0,14790.0
MLA909223551,1275.0,1275.0,1275.0
MLA909223353,2168.0,2168.0,2168.0
MLA929181633,1850.0,1850.0,2010.0
MLA1137718981,5314.0,5314.0,5328.0
MLA923390622,6860.0,6860.0,7250.0
MLA1149237930,5885.0,5885.0,5885.0
MLA1110792077,51538.0,51538.0,51538.0
MLA929289768,1955.0,1955.0,1955.0
MLA909222833,1980.0,1980.0,1980.0
MLA873557815,32999.99,32999.99,33299.99
MLA925113795,1960.0,1960.0,2120.0
MLA844820686,3375.0,3375.0,3375.0
MLA1288033020,7499.0,7499.0,7499.0
MLA933644730,2499.0,2499.0,2499.0
MLA1278904132,1865.8,1865.8,1865.8
MLA1517222920,4090.33,4090.33,3522.72
MLA923397775,3160.0,3160.0,3380.0
MLA1376013933,449.0,449.0,507.0
MLA1367094385,3999.0,3999.0,3999.0
MLA1332702489,2586.36,2586.36,2586.36
MLA1380884011,6999.0,6999.0,6999.0
MLA1149669704,4120.0,4120.0,4120.0
MLA1428901510,1865.8,1865.8,1865.8
MLA1377489613,1999.0,1999.0,1999.0
MLA1109483227,3399.0,3399.0,3399.0
MLA1111775041,2251.0,2251.0,2251.0
MLA1278603108,1865.8,1865.8,1865.8
MLA909487922,3959.0,3959.0,3959.0
MLA1147053943,15606.0,15606.0,15606.0
MLA1180589866,750.0,750.0,750.0
MLA1403087872,3199.0,3199.0,3199.0
MLA1379639241,10000.0,10000.0,10000.0
MLA1345690201,900.0,900.0,950.0
MLA1130775589,4999.0,4999.0,4999.0
MLA913013452,4190.0,4190.0,4190.0
MLA1112204817,4899.0,4899.0,4899.0
MLA1147021626,15606.0,15606.0,15606.0
MLA932305065,1490.0,1490.0,1490.0
MLA865109112,20499.0,20499.0,20356.0
MLA1119231384,1099.0,1099.0,1099.0
MLA1338149616,1524.0,1524.0,1574.0
MLA1249078099,6649.0,6649.0,6649.0
MLA878882366,2190.0,2190.0,2240.0
MLA1362238349,2299.0,2299.0,2299.0
MLA824361584,3399.0,3399.0,3399.0
MLA1367008931,3999.0,3999.0,3999.0
MLA835882960,4390.35,4390.35,4390.35
MLA825047693,2799.0,2799.0,2799.0
MLA1503018174,8170.0,8170.0,8220.0
MLA1128576131,2999.0,2999.0,2999.0
MLA1356219610,6999.0,6999.0,6999.0
MLA1372485685,1521.0,1521.0,1571.0
MLA780467122,6999.0,6999.0,6999.0
MLA1385442043,4399.0,4399.0,4399.0
MLA1119305226,2199.0,2199.0,2199.0
MLA1103831689,5799.0,5799.0,5799.0
MLA918671114,2890.0,2890.0,2890.0
MLA1462982270,14999.0,14999.0,14999.0
MLA1467796648,2595.0,2595.0,2595.0
MLA780462913,5999.0,5999.0,5999.0
MLA1429953328,813.0,813.0,863.0
MLA780156759,4999.0,4999.0,4999.0
MLA1114068518,3099.0,3099.0,3099.0
MLA780129837,6999.0,6999.0,6999.0
MLA1216080776,4499.0,4499.0,4499.0
MLA780157251,5999.0,5999.0,5999.0
MLA879599396,4390.35,4390.35,4390.35
MLA1315874818,7699.0,7699.0,7699.0
MLA1412480756,5999.0,5999.0,6999.0
MLA1388511641,12999.0,12999.0,12999.0
MLA1115921741,7369.1,7369.1,7369.1
MLA612483733,5990.0,5990.0,6040.0
MLA907761778,30131.0,30131.0,30131.0
MLA907760883,24372.0,24372.0,24372.0
MLA1240289001,25604.0,25604.0,25604.0
MLA1159540774,8799.0,8799.0,8799.0
MLA1431205338,3689.09,3689.09,3689.09
MLA1123900797,555.0,555.0,555.0
MLA1376837209,3999.2,3999.2,3999.2
MLA911862670,5589.0,5589.0,5589.0
MLA845207851,2095.0,2095.0,2095.0
MLA759547642,12465.17,12465.17,12690.0
MLA613091549,5990.0,5990.0,6040.0
MLA1412296156,8900.0,8900.0,8900.0
MLA1381657327,4274.05,4274.05,4229.06
MLA1351105090,5638.28,5638.28,5638.28
MLA1129920166,11185.52,11185.52,11185.52
MLA1368988929,13750.0,13750.0,13750.0
MLA898237137,6999.0,6999.0,6999.0
MLA832910911,4999.0,4999.0,4999.0
MLA1115626637,18500.0,18500.0,18725.0
MLA842404163,14122.0,14122.0,14122.0
MLA830675898,9499.0,9499.0,9499.0
MLA1100281296,7671.3,7671.3,7671.3
MLA1482887954,3890.0,3890.0,5134.5
MLA932258176,4850.0,4850.0,4900.0
MLA1457213406,23179.0,23179.0,24779.0
MLA685963042,2100.0,2100.0,2100.0
MLA847655836,7650.0,7650.0,7650.0
MLA1139062886,17342.0,17342.0,17342.0
MLA1475926396,3600.0,3600.0,3650.0
MLA1129913344,15371.91,15371.91,15371.91
MLA714199563,26990.0,26990.0,26990.0
MLA1426889840,770.0,770.0,863.0
MLA932258906,6120.0,6120.0,6170.0
MLA911002366,37490.0,37490.0,37490.0
MLA770916724,2699.0,2699.0,2160.0
MLA1115607018,10785.85,10785.85,11010.0
