id,2024-04-30,2024-05-01,2024-05-02,2024-05-03,2024-05-04,2024-05-05
MLA1371116243,189999.0,189999.0,189999.0,189999.0,189999.0,189999.0
MLA914864872,4846.04,5800.0,5800.0,5800.0,5800.0,5800.0
MLA1145594983,39500.0,39500.0,39500.0,39500.0,39500.0,39500.0
MLA802769689,42960.0,42960.0,42960.0,42960.0,45300.0,45300.0
MLA886120334,34249.0,34599.0,32799.0,32799.0,32799.0,32799.0
MLA1755807882,61124.0,60413.0,60413.0,60413.0,60413.0,60413.0
MLA1663738136,167979.0,167979.0,167979.0,167979.0,167979.0,167979.0
MLA1558445234,197999.0,199999.0,189699.0,189699.0,189699.0,189699.0
MLA1421770371,35399.0,38900.0,38900.0,38900.0,36955.0,36955.0
MLA875917415,31899.0,32199.0,30549.0,30549.0,30549.0,30549.0
MLA1590689764,47649.0,47649.0,47649.0,47649.0,47649.0,47649.0
MLA1161565837,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0
MLA1378609274,505949.0,516299.0,484699.0,484699.0,484699.0,484699.0
MLA801214700,75050.0,75050.0,75050.0,75050.0,75050.0,75050.0
MLA1130642366,22999.0,22999.0,22999.0,22999.0,22999.0,22999.0
MLA875919184,46949.0,47449.0,44999.0,44999.0,44999.0,44999.0
MLA648279214,30990.0,25490.0,25490.0,25490.0,25490.0,23736.0
MLA1438377782,28277.0,28277.0,28277.0,28277.0,28277.0,28277.0
MLA1371127723,29999.0,29999.0,29999.0,29999.0,29999.0,29999.0
MLA1751840210,195406.0,195406.0,195406.0,195406.0,195406.0,195406.0
MLA1154753298,28599.0,28599.0,28599.0,28599.0,28599.0,28599.0
MLA1424955888,21999.0,21999.0,21999.0,21999.0,21999.0,21999.0
MLA1107758309,33499.0,33499.0,33499.0,33499.0,33499.0,33499.0
MLA1109311343,33499.0,33499.0,33499.0,33499.0,33499.0,33499.0
MLA692258065,187849.0,192649.0,179949.0,179949.0,179949.0,179949.0
MLA1318467718,227916.0,227916.0,227916.0,227916.0,227916.0,227916.0
MLA1105919174,28099.0,28099.0,28099.0,28099.0,28099.0,28099.0
MLA1154432561,28599.0,28599.0,28599.0,28599.0,28599.0,28599.0
MLA691079380,25459.0,25459.0,25459.0,25459.0,25459.0,25459.0
MLA1106585254,22212.0,22212.0,22212.0,22212.0,22212.0,22212.0
MLA833053537,27599.0,27599.0,27599.0,27599.0,27599.0,27599.0
MLA927765919,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0
MLA1439059896,248849.0,251349.0,234749.0,234749.0,234749.0,234749.0
MLA1374758185,28820.8,36026.0,36026.0,36026.0,36026.0,36026.0
MLA1111318899,28099.0,28099.0,28099.0,28099.0,28099.0,28099.0
MLA1107970066,28599.0,28599.0,28599.0,28599.0,28599.0,28599.0
MLA1422240382,56999.0,56999.0,56999.0,56999.0,56999.0,56999.0
MLA1492582874,6998.0,6998.0,6998.0,6998.0,6998.0,6998.0
MLA741657151,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0
MLA1587788960,6799.0,6799.0,6799.0,7799.0,7799.0,7799.0
MLA1383331203,6961.6,8702.0,8702.0,8702.0,8702.0,8702.0
MLA751191138,163299.0,163299.0,163299.0,163299.0,163299.0,163299.0
MLA689426912,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0
MLA856285922,220906.0,220906.0,220906.0,220906.0,220906.0,220906.0
MLA1437328998,5999.0,5999.0,5999.0,6799.0,6799.0,6799.0
MLA1569964136,4057.0,4057.0,4057.0,4057.0,4057.0,4057.0
MLA920562915,4799.0,4799.0,4799.0,4999.0,4999.0,4999.0
MLA1472199766,7254.4,9068.0,9068.0,9068.0,9068.0,9068.0
MLA862305857,28599.0,28599.0,28599.0,28599.0,28599.0,28599.0
MLA705730487,50547.5,50547.5,50547.5,50547.5,50547.5,50547.5
MLA1438352562,2718.0,2718.0,2718.0,3999.0,3999.0,3999.0
MLA1374457497,3601.0,3601.0,3601.0,4799.0,4799.0,4799.0
MLA696752975,30953.0,30953.0,30953.0,30953.0,30953.0,30953.0
MLA689425995,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0
MLA1492737990,4501.0,4501.0,4501.0,4501.0,4501.0,4501.0
MLA705730141,46572.5,46572.5,46572.5,46572.5,46572.5,46572.5
MLA885759978,42012.5,42012.5,42012.5,42012.5,42012.5,42012.5
MLA1430904672,3999.0,3999.0,3999.0,4399.0,4399.0,4399.0
MLA1650761560,3218.0,3218.0,3218.0,3218.0,3218.0,3218.0
MLA918291832,8110.79,9399.0,9399.0,10399.0,10399.0,10399.0
MLA1367490068,24900.0,24900.0,24900.0,24900.0,24900.0,24900.0
MLA1600323360,14087.0,14087.0,14087.0,13667.0,13667.0,13667.0
MLA926022640,3499.0,3499.0,3499.0,3799.0,3799.0,3799.0
MLA1412179035,11375.0,11375.0,11375.0,11375.0,11375.0,11375.0
MLA1487469272,14574.07,8335.13,8335.13,8335.13,7918.37,7918.37
MLA1133276690,10990.0,10990.0,10440.5,10440.5,10440.5,10440.5
MLA1147402332,7990.0,7990.0,7590.5,7590.5,7590.5,7590.5
MLA1729388820,2094.0,2094.0,2094.0,2094.0,2094.0,2094.0
MLA886454590,4080.79,4080.79,4080.79,4080.79,4080.79,4080.79
MLA918147552,9799.0,9799.0,9799.0,10399.0,10399.0,10399.0
MLA1127640748,10490.0,10490.0,11205.0,11205.0,11205.0,11205.0
MLA636589839,6348.0,6348.0,6348.0,6348.0,6348.0,6348.0
MLA1629395210,2769.0,2769.0,2769.0,2572.0,2572.0,2572.0
MLA916719885,11999.0,11999.0,11999.0,13399.0,13399.0,13399.0
MLA1363720987,10550.0,10550.0,11270.0,11270.0,11270.0,11270.0
MLA1467202622,3689.0,3689.0,3689.0,3689.0,3689.0,3689.0
MLA1428925608,6299.0,6299.0,6299.0,6799.0,6799.0,6799.0
MLA1163529583,12580.0,12580.0,13435.0,13435.0,13435.0,13435.0
MLA916718731,7599.0,7599.0,7599.0,8399.0,8399.0,8399.0
MLA1368959501,12450.0,12450.0,13300.0,13300.0,13300.0,13300.0
MLA1372276703,10550.0,10550.0,11270.0,11270.0,11270.0,11270.0
MLA1115998749,7999.0,7999.0,7999.0,8799.0,8799.0,8799.0
MLA1144741766,10490.0,10490.0,11205.0,11205.0,11205.0,11205.0
MLA1685266964,9942.0,9942.0,9942.0,9942.0,9942.0,9942.0
MLA916723292,7599.0,7599.0,7599.0,8399.0,8399.0,8399.0
MLA916720864,6199.0,6199.0,6199.0,6999.0,6999.0,6999.0
MLA1387653513,2137.5,2137.5,2137.5,2137.5,2137.5,2137.5
MLA1632874864,13805.0,13805.0,13805.0,13805.0,13805.0,13805.0
MLA1401771577,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0
MLA919268483,7599.0,7599.0,7599.0,8399.0,8399.0,8399.0
MLA919269882,6199.0,6199.0,6199.0,6999.0,6999.0,6999.0
MLA1660147250,6128.0,6128.0,6128.0,6128.0,6128.0,6128.0
MLA1505838878,5865.0,5865.0,6260.0,6260.0,6260.0,6260.0
MLA1640209300,5589.0,5589.0,5589.0,5589.0,5589.0,5589.0
MLA1372006788,10550.0,10550.0,11270.0,11270.0,11270.0,11270.0
MLA1399270729,44549.1,44549.1,44549.1,44549.1,44549.1,44549.1
MLA916719504,4799.0,4799.0,4799.0,5399.0,5399.0,5399.0
MLA1418320755,3215.4,3215.4,3215.4,3215.4,3215.4,3215.4
MLA1371981785,22050.0,22050.0,22050.0,22050.0,22050.0,22050.0
MLA1663074648,6283.0,6283.0,6283.0,6283.0,6283.0,6283.0
MLA702425697,2499.99,2499.99,2499.99,2499.99,2499.99,2499.99
MLA924975315,349029.0,349029.0,349029.0,349029.0,349029.0,349029.0
MLA900206259,349029.0,349029.0,349029.0,349029.0,349029.0,349029.0
MLA907569387,249000.0,249000.0,249000.0,249000.0,249000.0,249000.0
MLA924505216,337321.52,337321.52,337321.52,337321.52,337321.52,337321.52
MLA1127502596,1050.88,1050.88,1050.88,1050.88,1050.88,1050.88
MLA1127639039,212936.0,212936.0,212936.0,212936.0,212936.0,212936.0
MLA1127722742,212936.0,212936.0,212936.0,212936.0,212936.0,212936.0
MLA1568107498,1799.0,1799.0,1799.0,1799.0,1799.0,1799.0
MLA885443817,3889.91,4497.0,4497.0,4497.0,4497.0,4497.0
MLA1388982815,2720.9,2990.0,2990.0,2990.0,2990.0,2990.0
MLA1412969177,2381.53,2352.78,2352.78,2352.78,2352.78,2352.78
MLA1127535048,1050.88,1050.88,1050.88,1050.88,1050.88,1050.88
MLA1451894136,266999.11,266999.11,266999.11,266999.11,266999.11,266999.11
MLA858406754,314999.1,349999.0,349999.0,349999.0,349999.0,349999.0
MLA1104881264,351999.2,351999.2,351999.2,351999.2,351999.2,351999.2
MLA1400192277,3894.0,3894.0,3894.0,3894.0,3894.0,3894.0
MLA1506090118,2581.15,2581.15,2581.15,2581.15,2581.15,2581.15
MLA1580938908,2869.0,2983.0,2983.0,2983.0,2983.0,2983.0
MLA1407716065,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0
MLA1408714805,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
MLA1410574212,2749.0,2749.0,2999.0,2999.0,2999.0,2999.0
MLA1422653905,4413.81,4413.81,4413.81,4413.81,4413.81,4413.81
MLA1376743163,8889.0,8889.0,8889.0,8889.0,8889.0,8889.0
MLA1545892136,17950.0,17950.0,17950.0,17950.0,17950.0,17950.0
MLA1401878415,167999.0,167999.0,167999.0,167999.0,167999.0,167999.0
MLA1426956062,9490.0,9490.0,9490.0,9490.0,9490.0,9490.0
MLA1608073606,7023.0,7023.0,7023.0,7023.0,7023.0,7023.0
MLA1203684700,44999.1,44999.1,44999.1,44999.1,44999.1,44999.1
MLA1414850537,11897.0,11897.0,11897.0,11897.0,11897.0,11897.0
MLA1457973160,2549.0,2549.0,2549.0,2549.0,2549.0,2549.0
MLA1670703502,8720.0,8720.0,8720.0,8720.0,8720.0,8720.0
MLA1280093333,11806.0,11806.0,11806.0,11806.0,11806.0,11806.0
MLA1412434037,5389.56,5389.56,5389.56,5389.56,5389.56,5378.13
MLA690634475,16182.77,16182.77,17034.5,17034.5,17034.5,17034.5
MLA1391723484,5617.65,5617.65,5617.65,5617.65,5617.65,5617.65
MLA1422616279,7990.0,7990.0,7990.0,7990.0,7990.0,7990.0
MLA1632874894,23969.0,23969.0,23969.0,23969.0,23969.0,23969.0
MLA1297843497,24999.0,24999.0,24999.0,24999.0,24999.0,24999.0
MLA1408134201,5581.0,5581.0,5581.0,5581.0,5581.0,5581.0
MLA1125926678,7850.0,7850.0,7850.0,7850.0,7850.0,7850.0
MLA1649848528,6017.51,6017.51,6017.51,6017.51,6017.51,6017.51
MLA1376300123,8889.0,8889.0,8889.0,8889.0,8889.0,8889.0
MLA1398699475,8195.88,8990.0,8990.0,8990.0,8990.0,8990.0
MLA1420504815,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0
MLA1364501759,6235.0,6235.0,6235.0,6235.0,6235.0,6235.0
MLA1511803888,9799.0,9999.0,9999.0,9999.0,9999.0,9999.0
MLA1109882822,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0
MLA1389837917,17001.0,17001.0,17991.0,17991.0,17991.0,17991.0
MLA1389837881,17994.0,17994.0,17991.0,17991.0,17991.0,17991.0
MLA1584389200,3022.0,3022.0,3022.0,3022.0,3022.0,3022.0
MLA1395001307,12850.0,12850.0,12850.0,12850.0,12850.0,12850.0
MLA1400707607,2333.48,3302.2,3302.2,3302.2,3302.2,3302.2
MLA1505041434,8900.0,8900.0,8900.0,8900.0,8900.0,8900.0
MLA1733665880,8590.0,8590.0,8590.0,8590.0,8590.0,8590.0
MLA1395627029,11012.0,11012.0,11012.0,11012.0,11012.0,11012.0
MLA1652578444,17750.0,17750.0,17750.0,17750.0,17750.0,17750.0
MLA1256401771,9350.0,9350.0,9350.0,9350.0,9350.0,9350.0
MLA1179595070,10950.0,10950.0,10950.0,10950.0,10950.0,10950.0
MLA921726153,5699.05,5999.0,5999.0,5999.0,5999.0,5999.0
MLA1503305306,26401.6,26401.6,26401.6,26401.6,26401.6,26401.6
MLA1663789436,8850.0,8850.0,8850.0,8850.0,8850.0,8850.0
MLA1389245848,12349.99,12349.99,12999.99,12967.49,12967.49,12967.49
MLA1449808890,12650.0,12650.0,12650.0,12650.0,12650.0,12650.0
MLA1385029811,22200.0,22975.0,22975.0,22975.0,22975.0,22975.0
MLA1600359864,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0
MLA1465022278,8540.5,8990.0,8990.0,8990.0,8990.0,8990.0
MLA1142935796,8950.0,8950.0,8950.0,8950.0,8950.0,8950.0
MLA1629773486,29449.99,29449.99,30999.99,29449.99,29449.99,29449.99
MLA905161056,1552.0,1552.0,1552.0,1552.0,1552.0,1552.0
MLA1674620392,7464.96,7464.96,7464.96,7464.96,7464.96,7464.96
MLA1663118072,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
MLA1428592088,9350.0,9350.0,9350.0,9350.0,9350.0,9350.0
MLA1429304104,17994.08,17994.08,17994.08,17994.08,17994.08,17994.08
MLA1552267876,8369.1,9299.0,9299.0,9299.0,9299.0,9299.0
MLA1393168271,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0
MLA1698251756,24999.99,24999.99,24999.99,24999.99,24999.99,24999.99
MLA1669779570,33574.0,33574.0,33574.0,33574.0,33939.0,33939.0
MLA1568081720,2190.0,1990.0,1990.0,3290.0,3290.0,3290.0
MLA1554327258,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0
MLA1465452396,37300.0,37300.0,37300.0,37300.0,37300.0,37300.0
MLA1628198082,3528.09,3528.09,3528.09,3528.09,3528.09,3528.09
MLA1384472370,29999.0,29999.0,29999.0,29999.0,31920.32,31920.32
MLA1478723454,8919.0,8919.0,8919.0,8919.0,8919.0,8919.0
MLA1677571246,16362.0,16362.0,16362.0,16362.0,16362.0,16362.0
MLA1436432888,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0
MLA1308828771,15839.56,15839.56,15839.56,15839.56,15839.56,15839.56
MLA1406991061,16499.4,16499.0,16499.0,16499.0,16499.0,16499.0
MLA1589417370,34503.81,37809.0,37809.0,37809.0,37809.0,37809.0
MLA1613136436,6864.0,6864.0,6864.0,6864.0,6864.0,6864.0
MLA1613891068,28999.0,28999.0,28999.0,28999.0,28999.0,28999.0
MLA1614035378,17320.0,17320.0,17320.0,17320.0,17320.0,17320.0
MLA1556454708,25999.0,25999.0,25999.0,25999.0,25999.0,25999.0
MLA1460816690,37740.89,39482.12,39482.12,39482.12,39482.12,39482.12
MLA1403552890,47900.0,47900.0,49799.0,47900.0,47900.0,47900.0
MLA1485843424,41999.0,41999.0,41999.0,41999.0,41999.0,41999.0
MLA1319781468,47849.0,47849.0,47849.0,47849.0,48399.0,48399.0
MLA1525422652,26999.99,26999.99,26999.99,26999.99,26999.99,26999.99
MLA1362884859,1495.77,1495.77,1495.77,1495.77,1495.77,1495.77
MLA1632833198,7014.0,7014.0,7014.0,7014.0,7014.0,7014.0
MLA1598328710,1563.64,1563.64,1563.64,1563.64,1563.64,1563.64
MLA931739294,4451.36,4451.36,4451.36,4451.36,4451.36,4451.36
MLA1399029387,5320.0,5320.0,5320.0,5320.0,5320.0,5320.0
MLA1264254308,2073.14,2073.14,2073.14,2073.14,2073.14,2073.14
MLA1598289300,1478.79,1734.22,1734.22,1734.22,1734.22,1734.22
MLA1130659186,6299.0,6299.0,6299.0,6299.0,4999.0,4999.0
MLA1402063107,25999.99,25999.99,25999.99,25999.99,25999.99,25999.99
MLA1362921775,1762.79,1762.79,1762.79,1762.79,1762.79,1762.79
MLA1644870468,11999.0,11999.0,11999.0,11999.0,11999.0,12499.0
MLA880765945,2899.0,2899.0,2899.0,2899.0,2899.0,2899.0
MLA1391893943,9600.0,9600.0,9600.0,9600.0,9600.0,9600.0
MLA1423674729,3099.0,3099.0,3099.0,3017.0,3017.0,3017.0
MLA1130920106,26575.0,26575.0,26575.0,26575.0,26575.0,26575.0
MLA907756841,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0
MLA1264222925,1782.69,1959.23,1959.23,1959.23,1959.23,1959.23
MLA1264248174,1858.01,1858.01,1858.01,1858.01,1858.01,1858.01
MLA923361481,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0
MLA1250580016,35600.0,35600.0,35600.0,35600.0,35600.0,35600.0
MLA1145972861,18799.0,18999.0,18049.0,18049.0,18049.0,18049.0
MLA1411201051,12100.0,12100.0,11697.35,11697.35,11697.35,11697.35
MLA1536300394,22999.0,22999.0,22999.0,22999.0,22999.0,22999.0
MLA1399168009,1800.0,6000.0,1500.0,1500.0,1500.0,1500.0
MLA1733512712,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0
MLA1140964182,22989.0,22989.0,22989.0,22989.0,22989.0,22989.0
MLA1224440246,8261.4,8261.4,8261.4,8261.4,8261.4,8261.4
MLA1525247820,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0
MLA1442963882,6640.5,6640.5,6640.5,6640.5,6640.5,6640.5
MLA1136964361,8864.1,8864.1,8864.1,8864.1,8864.1,8864.1
MLA1751918214,15206.0,15206.0,15206.0,15206.0,15206.0,15206.0
MLA1403093678,8950.0,8950.0,8950.0,8962.5,8962.5,8962.5
MLA1449114282,3525.89,3525.89,3525.89,3525.89,3525.89,3525.89
MLA1161210394,39215.0,39215.0,39215.0,39215.0,39215.0,39215.0
MLA1537681498,13799.4,12999.0,12999.0,12999.0,12999.0,12999.0
MLA1431664550,16500.0,16500.0,16500.0,16500.0,16500.0,16500.0
MLA1558440566,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0
MLA1159547123,40739.02,40739.02,38000.0,38000.0,38000.0,38000.0
MLA1103455821,7950.0,7950.0,8950.0,8950.0,8950.0,8950.0
MLA1115207518,35100.0,39000.0,39000.0,39000.0,39000.0,39000.0
MLA874896244,69999.0,69999.0,66499.05,69999.0,69999.0,69999.0
MLA1384733509,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0
MLA1407206399,13568.41,13568.41,13568.41,13568.41,13568.41,13568.41
MLA1651016598,38472.23,38472.23,38472.23,38472.23,38472.23,38472.23
MLA1437452328,6105.6,8640.0,8640.0,8640.0,8640.0,8640.0
MLA1178315250,8360.0,8360.0,8360.0,8360.0,8360.0,8360.0
MLA1637544970,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0
MLA1424966910,28829.0,28829.0,28829.0,28829.0,28829.0,28829.0
MLA1399832341,179999.0,179999.0,179999.0,179999.0,179999.0,179999.0
MLA902019413,13990.0,13990.0,13990.0,13990.0,13990.0,13990.0
MLA1192486537,2840.5,2840.5,2840.5,2840.5,2840.5,2840.5
MLA1433801186,2914.57,2914.57,2914.57,2914.57,2914.57,2914.57
MLA1126674047,27451.0,27451.0,27451.0,27451.0,27451.0,27451.0
MLA1381360321,19899.0,19899.0,19899.0,19899.0,19899.0,19899.0
MLA1288635585,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0
MLA1221080292,13900.0,13900.0,13900.0,13900.0,13900.0,13900.0
MLA1442193840,13414.97,15756.26,15756.26,15756.26,15756.26,15756.26
MLA1418346813,14490.0,14490.0,14490.0,14490.0,14490.0,14490.0
MLA1265254153,27249.0,27549.0,26099.0,26099.0,26099.0,26099.0
MLA1372432435,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0
MLA1397131115,8999.99,8999.99,8999.99,8999.99,8999.99,8999.99
MLA1378810315,37518.3,37518.3,37518.3,37518.3,37518.3,37518.3
MLA1366055395,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0
MLA923180215,61439.0,61439.0,61439.0,61439.0,61439.0,61439.0
MLA767977945,49242.0,49242.0,49242.0,49242.0,49242.0,49242.0
MLA1448281066,9995.68,13113.82,11802.43,11802.43,11802.43,11802.43
MLA1540568986,49999.5,49999.5,49999.5,49999.5,49999.5,49999.5
MLA1145759384,9789.8,9789.8,9789.8,9789.8,9789.8,9789.8
MLA1397119071,6999.99,6999.99,6999.99,6999.99,6999.99,6999.99
MLA1578036796,29999.99,29999.99,29999.99,29999.99,29999.99,29999.99
MLA1420934607,28859.22,28859.22,28859.22,32929.11,32929.11,32929.11
MLA754726497,47940.0,47940.0,47940.0,47940.0,47940.0,47940.0
MLA1525994084,38999.0,38999.0,38999.0,38999.0,38999.0,38999.0
MLA1474367926,126999.0,126999.0,126999.0,126999.0,106679.0,106679.0
MLA658234590,1258200.0,1258200.0,1258200.0,1258200.0,1258200.0,1258200.0
MLA1383894961,28476.0,28476.0,28476.0,28476.0,28476.0,28476.0
MLA768537188,50879.0,54999.45,54999.45,54999.45,54999.45,54999.45
MLA1644389678,27264.0,27264.0,27264.0,27264.0,27264.0,27264.0
MLA1402287161,2545.13,2853.0,2853.0,2853.0,2853.0,2853.0
MLA1470039800,9360.0,9360.0,9360.0,9360.0,9360.0,9360.0
MLA1119936407,10045.56,11000.0,11000.0,10068.33,10068.33,10068.33
MLA1600741164,32890.0,32890.0,32890.0,32890.0,32890.0,32890.0
MLA904221667,8075.0,9500.0,9500.0,9500.0,9500.0,9500.0
MLA928336961,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0
MLA1284817250,10710.0,11900.0,11900.0,11900.0,11900.0,11900.0
MLA897426574,7499.99,7499.99,7499.99,7599.99,7599.99,7599.99
MLA1236945827,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0
MLA1375570619,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0
MLA1144914700,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0
MLA1122344094,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0
MLA831145134,8673.17,9500.0,9500.0,9500.0,9500.0,9500.0
MLA1737742342,17550.0,17550.0,17550.0,17550.0,17550.0,17550.0
MLA1702494596,1992.3,2290.0,2290.0,2290.0,2290.0,2290.0
MLA1384809695,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0
MLA1385987963,5342.4,7560.0,7560.0,7560.0,7560.0,7560.0
MLA1404170545,5940.0,5940.0,5940.0,5940.0,5940.0,5940.0
MLA1469964126,2790.0,2790.0,2790.0,2790.0,2790.0,2790.0
MLA1401233499,17332.38,17332.38,17332.38,17332.38,17332.38,17332.38
MLA931680466,6802.41,9000.0,9000.0,8236.76,8236.76,8236.76
MLA868228026,28499.99,28499.99,28499.99,28499.99,28499.99,28499.99
MLA834985951,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0
MLA1130786985,17799.0,17999.0,17099.0,17099.0,17099.0,17099.0
MLA873530024,13797.0,13797.0,14595.0,14595.0,14595.0,14595.0
MLA834986914,29999.0,29999.0,29999.0,29999.0,29999.0,29999.0
MLA1403804113,30000.0,30000.0,27000.0,27000.0,27000.0,27000.0
MLA1133751619,25299.0,25949.0,24449.0,24449.0,24449.0,24449.0
MLA837795574,19999.99,19999.99,19999.99,19999.99,19999.99,19999.99
MLA835199986,19999.99,19999.99,19999.99,19999.99,19999.99,19999.99
MLA1686610582,65299.0,65299.0,65299.0,65299.0,65299.0,65299.0
MLA1383352811,2149.47,2149.47,2149.47,2149.47,2149.47,2149.47
MLA1570945922,24699.05,24699.05,24699.05,24699.05,24699.05,24699.05
MLA1384810169,240099.0,240099.0,240099.0,240099.0,240099.0,240099.0
MLA1377665814,91299.0,91299.0,91299.0,91299.0,91299.0,91299.0
MLA1416239286,89000.0,89000.0,89000.0,89000.0,89000.0,89000.0
MLA1108597908,72999.0,72999.0,72999.0,72999.0,72999.0,72999.0
MLA1678491052,102500.0,102500.0,102500.0,102500.0,102500.0,102500.0
MLA1569294430,1984.26,1984.26,1984.26,1984.26,1984.26,1984.26
MLA1207103849,3199.0,3199.0,3199.0,3199.0,3199.0,3199.0
MLA1367400193,59999.0,59999.0,59999.0,59999.0,59999.0,59999.0
MLA1474367434,59786.27,59786.27,59786.27,59786.27,59786.27,59786.27
MLA608133236,88040.0,88040.0,88040.0,88240.0,88240.0,88240.0
MLA1102110809,13542.22,13542.22,13542.22,15542.0,15542.0,15542.0
MLA1114917454,4900.0,4900.0,4900.0,4900.0,4900.0,4900.0
MLA1141059032,24803.36,38999.0,38999.0,38999.0,38999.0,38999.0
MLA1371164046,90799.0,90799.0,90799.0,90799.0,90799.0,90799.0
MLA679011537,5949.0,5999.0,5699.0,5699.0,5699.0,5699.0
MLA1108565557,104499.0,104499.0,104499.0,104499.0,87779.0,87779.0
MLA663954765,19550.0,19550.0,19550.0,19550.0,19550.0,19550.0
MLA1604214136,2999.99,2999.99,2999.99,2999.99,2999.99,2999.99
MLA1396475621,6372.7,6372.7,6372.7,6372.7,6372.7,6372.7
MLA1510765430,179404.0,179404.0,179404.0,179404.0,179404.0,179404.0
MLA1413662583,2480.0,3100.0,2990.0,2990.0,2990.0,2990.0
MLA1230908380,34299.0,34999.0,32749.0,32749.0,32749.0,32749.0
MLA1318177046,4799.0,4799.0,4799.0,4799.0,4799.0,4799.0
MLA1524539338,79999.0,79999.0,79999.0,79999.0,79999.0,79999.0
MLA1369576563,133000.0,133000.0,133000.0,133000.0,133000.0,133000.0
MLA1708361430,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
MLA1101015780,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
MLA1344830807,15453.0,15453.0,15453.0,15453.0,15453.0,15453.0
MLA1476024794,71899.0,71899.0,71899.0,71899.0,71899.0,71899.0
MLA924482904,17172.0,17172.0,17172.0,17172.0,17172.0,17172.0
MLA1402082019,16649.91,16649.91,16649.91,16649.91,16649.91,16649.91
MLA740296855,19420.0,19420.0,19420.0,19420.0,19420.0,18449.0
MLA655202082,34399.0,35299.0,32999.0,32999.0,32999.0,32999.0
MLA1436068634,40999.0,40999.0,40999.0,40999.0,40999.0,40999.0
MLA1538630512,7376.0,7376.0,7376.0,7376.0,7376.0,7007.2
MLA1374154697,221743.28,221743.28,221743.28,221743.28,221743.28,221743.28
MLA1401594725,225826.11,225826.11,225826.11,225826.11,225826.11,225826.11
MLA730041783,142987.0,131118.27,131118.27,131118.27,131118.27,131118.27
MLA1734132486,71329.0,71329.0,71329.0,71329.0,72113.0,72113.0
MLA1123957408,6150.0,6150.0,6150.0,6150.0,6150.0,6150.0
MLA1470380710,64169.07,64169.07,64169.07,64169.07,64169.07,64169.07
MLA1102853014,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0
MLA1367732507,2418.79,2418.79,2418.79,2418.79,2418.79,2418.79
MLA930842059,2775.05,2775.05,2775.05,2775.05,2775.05,2775.05
MLA1176977748,1799.0,1799.0,1799.0,1799.0,1799.0,1799.0
MLA1385239019,2816.92,2816.92,2816.92,2816.92,2816.92,2816.92
MLA1394831584,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0
MLA1276848268,2490.43,2490.43,2490.43,2490.43,2490.43,2490.43
MLA1144494340,3023.79,3023.79,3023.79,3023.79,3023.79,3023.79
MLA1394793268,2775.05,2775.05,2775.05,2775.05,2775.05,2775.05
MLA1138646444,1568.01,1568.01,1568.01,1568.01,1568.01,1568.01
MLA1394399724,2702.48,2702.48,2702.48,2702.48,2702.48,2702.48
MLA1144523281,3023.79,3023.79,3023.79,3023.79,3023.79,3023.79
MLA1695987684,5370.0,5370.0,5370.0,5370.0,5370.0,5370.0
MLA1498166756,2891.02,3202.96,2882.66,2882.66,2882.66,2882.66
MLA1385264829,2958.11,3145.64,3145.64,3145.64,3145.64,3145.64
MLA1276978001,2297.79,2297.79,2297.79,2297.79,2297.79,2297.79
MLA1385264819,2882.66,2882.66,2882.66,2882.66,2882.66,2882.66
MLA1276178344,2490.43,2490.43,2490.43,2490.43,2490.43,2490.43
MLA1337181493,5370.0,5370.0,5370.0,5370.0,5370.0,5370.0
