id,2023-12-31,2024-01-01,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-06,2024-01-07,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-13,2024-01-14,2024-01-15,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-20,2024-01-21,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-27,2024-01-28,2024-01-29,2024-01-30,2024-01-31
MLA1280833217,1939.0,1939.0,1939.0,1939.0,1939.0,1939.0,1939.0,1939.0,1939.0,1939.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0
MLA1285864269,1411.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1376.25,1376.25,1376.25,1376.25,1835.0,1835.0,1468.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0
MLA1397910415,5087.0,5087.0,5087.0,5087.0,5087.0,5087.0,5087.0,5087.0,5087.0,5087.0,5560.0,5560.0,5560.0,5560.0,5560.0,5560.0,5560.0,5560.0,5112.0,5112.0,5112.0,5112.0,5112.0,5112.0,5112.0,5112.0,5112.0,5112.0,5112.0,5112.0,5112.0,5112.0
MLA1142302552,1699.15,1999.0,1999.0,1999.0,1999.0,1659.17,1999.0,1659.17,1659.17,1699.15,1659.17,1699.15,1699.15,1999.0,1999.0,1999.0,1699.15,1699.15,1699.15,1699.15,1699.15,1699.15,1899.05,1899.05,1899.05,1899.05,1899.05,1899.05,1899.05,1899.05,1899.05,1899.05
MLA1280964434,2165.0,2165.0,2165.0,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51
MLA1506977532,11987.0,11987.0,11987.0,12987.0,12987.0,12987.0,12987.0,12987.0,12987.0,12987.0,12987.0,12987.0,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96,14025.96
MLA1272818213,2165.0,2165.0,2165.0,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,1976.4,1976.4,1976.4,1976.4,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51,2470.51
MLA1399422562,5375.36,5375.36,5375.36,5207.38,5375.36,5207.38,5375.36,5207.38,5375.36,5375.36,8399.0,8399.0,8399.0,8399.0,5341.76,5341.76,5341.76,5341.76,5341.76,5341.76,5341.76,5341.76,5759.36,5759.36,5723.36,5723.36,5723.36,5723.36,5723.36,5723.36,8999.0,5849.35
MLA1280859267,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0,1699.0
MLA1313731771,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0
MLA1439344830,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1779.0,1779.0,1779.0,1779.0,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61,1912.61
MLA1280807230,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0,1899.0
MLA1364459046,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0
MLA1274290973,4532.0,5199.0,5199.0,4939.05,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0,5199.0
MLA1285864238,1197.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1556.0,1167.0,1167.0,1167.0,1167.0,1556.0,1556.0,1089.2,1323.0,1323.0,1323.0,1323.0,1323.0,1323.0,1323.0
MLA1321202467,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3799.05,3639.09,3639.09,3639.09,3639.09,3639.09,3639.09,3639.09,3639.09,3639.09,3639.09,3639.09,3639.09,3639.09,3639.09,3999.0,3799.05
MLA1390253587,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0
MLA1488263882,49999.0,49999.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0,57200.0
MLA1361684330,4870.0,4870.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4391.2,4990.0,4391.2,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,4990.0,5014.0,5014.0
MLA1385793589,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,4390.0,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8,5355.8
MLA1381115912,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0
MLA1525592588,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0
MLA1436180252,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26,2296.26
MLA1524431280,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0
MLA1530961924,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0
MLA1256403256,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,2185.0,2185.0,2185.0,2185.0,2185.0,2185.0,2185.0,2650.0,2650.0,2650.0,2650.0,2517.5,2517.5,2650.0,2650.0,2517.5,2517.5,2517.5,2517.5,2517.5
MLA1533723840,16711.2,17369.04,17369.04,17369.04,17369.04,17369.04,17369.04,17369.04,17369.04,17369.04,17369.04,16141.5,16141.5,16141.5,16141.5,16141.5,16141.5,13862.7,13862.7,13862.7,13862.7,13862.7,13862.7,13862.7,13862.7,13862.7,13862.7,13862.7,13862.7,13862.7,13862.7,13862.7
MLA1524886002,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0
MLA1478378156,4290.0,4290.0,4290.0,5100.0,4335.0,4335.0,4335.0,4335.0,4335.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,4335.0,5100.0,5100.0,5100.0,5100.0,5100.0,4080.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0
MLA1386745749,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,1132.5,1132.5,1132.5,1132.5,1132.5,1132.5,1132.5,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1054.0,1275.0,1275.0,1275.0,1275.0,1275.0,1224.0,1275.0
MLA1391646365,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,1132.5,1132.5,1132.5,1132.5,1132.5,1132.5,1132.5,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1054.0,1275.0,1275.0,1275.0,1275.0,1275.0,1224.0,1275.0
MLA1531051758,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0
MLA1532409962,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,1132.5,1132.5,1132.5,1132.5,1132.5,1132.5,1132.5,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1054.0,1275.0,1275.0,1275.0,1275.0,1275.0,1224.0,1275.0
MLA1531077514,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,1132.5,1132.5,1132.5,1132.5,1132.5,1132.5,1132.5,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1054.0,1275.0,1275.0,1275.0,1275.0,1275.0,1224.0,1275.0
MLA1531064154,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,1132.5,1132.5,1132.5,1132.5,1132.5,1132.5,1132.5,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1054.0,1275.0,1275.0,1275.0,1275.0,1275.0,1224.0,1275.0
MLA1584492854,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,83899.0,44999.0,44999.0,44999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0,39999.0
MLA727011160,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0
MLA1373230317,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0
MLA1386508285,49000.0,49000.0,49000.0,49000.0,49000.0,49000.0,49000.0,49000.0,49000.0,49000.0,49000.0,49000.0,43104.0,43104.0,43104.0,43104.0,43104.0,43104.0,43104.0,43104.0,43104.0,43104.0,49000.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0,59990.0
MLA1241433469,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3565.0,3565.0,3565.0,3565.0,3565.0,3565.0,3565.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0
MLA921275396,55799.0,55799.0,55799.0,55799.0,58499.0,58499.0,58499.0,58499.0,55799.0,55799.0,58499.0,58499.0,55799.0,58499.0,58499.0,55799.0,58499.0,55799.0,58499.0,58499.0,58499.0,58499.0,55799.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,46499.0,49999.0,49499.0
MLA1241605942,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0
MLA1393736677,2042.5,2042.5,2365.0,2365.0,2365.0,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2365.0,2365.0,2365.0,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75,2246.75
MLA1258818617,10799.0,10999.0,10849.0,10849.0,10849.0,10849.0,10849.0,10849.0,10849.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,11499.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0
MLA1372628167,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4329.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7,4429.7
MLA1430173350,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6606.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88,6706.88
MLA1393492145,5030.97,5030.97,5030.97,5030.97,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4606.61,4527.87,4527.87
MLA1241612638,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0
MLA1111321939,2129.6,2420.0,2420.0,2420.0,2420.0,2299.0,2299.0,2420.0,2420.0,2420.0,2420.0,2420.0,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2224.29,2420.0,2420.0
MLA1288452070,22790.5,22790.5,22790.5,22790.5,22790.5,22790.5,22790.5,22790.5,22790.5,23990.0,23990.0,23990.0,23990.0,23990.0,23990.0,23990.0,23990.0,23990.0,23990.0,23990.0,23990.0,23990.0,23990.0,23990.0,22790.5,22790.5,22790.5,22790.5,22790.5,22790.5,22790.5,22790.5
MLA1465363368,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1683.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16,1783.16
MLA1302508845,50699.0,50699.0,50699.0,50699.0,50699.0,50699.0,50699.0,50699.0,60151.03,60151.03,50699.0,50699.0,50699.0,50699.0,50699.0,50699.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0,36999.0
MLA680939375,6630.0,6630.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,9450.0,11340.0,11340.0,11340.0,11340.0,11340.0,11340.0,11340.0,11340.0,11340.0,11340.0
MLA1449027844,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,8018.4,8018.4,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0,3799.0
MLA1387870713,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4575.0,4575.0,4575.0,4575.0,4575.0,4575.0,4575.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,4538.0,5490.0,5490.0,5490.0,5490.0,5490.0,5270.4,5490.0
MLA902432422,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,10540.0,10540.0,10540.0,10540.0,15500.0,15500.0,15500.0,15500.0,15500.0,15500.0
MLA1381012243,35733.0,35733.0,35733.0,50839.0,50839.0,50839.0,35733.0,35733.0,35587.0,35587.0,35587.0,35587.0,35587.0,35587.0,35587.0,35587.0,35587.0,35587.0,35587.0,35587.0,35587.0,35587.0,38129.0,38129.0,38129.0,38129.0,38129.0,38129.0,38129.0,38129.0,38129.0,38129.0
MLA1141392849,63620.0,63620.0,63620.0,83527.81,68492.8,68492.8,68492.8,68492.8,108587.34,89041.61,89041.61,89041.61,89041.61,89041.61,89041.61,108587.34,105873.0,91050.78,91050.78,91050.78,91050.78,91050.78,108587.34,108587.34,108587.34,108587.34,108587.34,108587.34,108587.34,108587.34,85334.0,85334.0
MLA1546138670,35989.0,35989.0,35989.0,35989.0,35989.0,35989.0,35989.0,35989.0,44987.0,44987.0,44987.0,44987.0,44987.0,44987.0,44987.0,44987.0,31490.0,31490.0,31490.0,31490.0,31490.0,31490.0,31490.0,31490.0,31490.0,33740.0,33740.0,33740.0,33740.0,33740.0,33740.0,33740.0
MLA1404795376,20995.1,23590.0,23590.0,23590.0,20051.5,20051.5,20051.5,20051.5,20051.5,20051.5,20051.5,20051.5,21231.0,21231.0,21231.0,21231.0,21231.0,25191.0,25191.0,25191.0,25191.0,25191.0,25191.0,25191.0,25191.0,25191.0,25191.0,25191.0,25191.0,25191.0,27990.0,23791.0
MLA1516094138,21111.0,21111.0,21111.0,21111.0,21111.0,21111.0,21111.0,21111.0,21111.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,25386.0,23040.0,23040.0,25386.0,25386.0,25386.0,22904.0,28800.0,23040.0,28800.0,28800.0,28800.0,28800.0,28800.0,23040.0,28800.0
MLA706696870,62675.0,62675.0,62675.0,67609.0,62675.0,62675.0,62675.0,62675.0,67609.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0,62675.0
MLA1237771457,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15190.5,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,15990.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0
MLA1471974856,27912.0,27912.0,27912.0,27877.0,27877.0,29657.0,29657.0,29657.0,29657.0,29657.0,29656.5,29656.5,29656.5,29656.5,29656.5,34890.0,34890.0,34927.0,34927.0,34927.0,34927.0,34927.0,34927.0,34927.0,34927.0,34927.0,34927.0,34927.0,34927.0,34927.0,34927.0,34927.0
MLA1380966169,51840.0,51840.0,51840.0,51840.0,51840.0,51840.0,51840.0,51840.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,45360.0,45360.0,45360.0,45360.0,45360.0,45360.0,45360.0,45360.0,45360.0,48600.0,48600.0,48600.0,48600.0,48600.0,48600.0,48600.0
MLA1367973421,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0
MLA882827174,42700.0,42700.0,42700.0,42700.0,42700.0,42700.0,42700.0,42700.0,42700.0,42700.0,40565.0,40565.0,40565.0,40565.0,40565.0,40565.0,53600.0,53600.0,53600.0,53600.0,53600.0,53600.0,53600.0,53600.0,53600.0,53600.0,61850.0,61850.0,61850.0,61850.0,61850.0,61850.0
MLA1140381937,88139.0,88139.0,88139.0,134700.0,134700.0,134700.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0,91737.0
MLA1557998758,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,74998.0,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,71248.1,65998.24
MLA876812418,19599.0,19599.0,19599.0,19599.0,19599.0,11999.0,11999.0,11999.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19999.0,19599.0,19599.0,19599.0,19599.0,19599.0,19599.0,19799.0
MLA1371773577,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,25235.0,29020.0,29020.0,29020.0,29020.0,29020.0,20188.0,29020.0,29020.0,29020.0,29020.0,29020.0,29020.0,29020.0
MLA1436056254,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,134400.0,134400.0,168000.0,168000.0,168000.0,168000.0,168000.0,134400.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,168000.0,129360.0,168000.0
MLA1124046355,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9,15399.9
MLA1442944500,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3693.87,3693.87,3693.87,3693.87,3693.87,3693.87,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29,3888.29
MLA1614704900,26815.0,26815.0,26815.0,26815.0,26815.0,26815.0,26815.0,26815.0,26815.0,26815.0,26815.0,26815.0,24133.0,24133.0,24133.0,24133.0,24133.0,27756.0,27756.0,27756.0,27756.0,27756.0,27756.0,27756.0,27756.0,27756.0,27756.0,27756.0,27756.0,27756.0,30840.0,27756.0
MLA1107036279,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0
MLA929161619,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2299.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0
MLA1396060521,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0
MLA1395573081,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2800.0,2890.0,2890.0,2890.0,2890.0,2890.0,2890.0,2890.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0
MLA1125948952,2950.0,2950.0,2950.0,2950.0,2950.0,2773.0,2773.0,2773.0,2773.0,3200.0,3310.0,3310.0,3310.0,3310.0,3310.0,3310.0,3310.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0
MLA1141714722,2860.0,2860.0,2860.0,2860.0,2860.0,2688.4,2688.4,2688.4,2688.4,3100.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0,3760.0
MLA1141715197,2410.0,2410.0,2410.0,2410.0,2410.0,2265.4,2265.4,2265.4,2265.4,2600.0,2680.0,2680.0,2680.0,2680.0,2680.0,2680.0,2680.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0
